BX = 000 Event : 1
0x02 0010011|0010100 0x0994
0x03 0010100|0010100 0x0A14
BX = 011 Event : 28
BX = 100 Event : 29
0x00 0100111|0100110 0x13A6
0x01 0101000|0100110 0x1426
0x02 0101111|0101001 0x17A9
BX = 101 Event : 30
BX = 110 Event : 31
0x00 0000101|0011100 0x029C
BX = 111 Event : 32
0x00 0010001|0001100 0x088C
BX = 000 Event : 33
0x00 0000000|0111001 0x0039
0x01 0000000|0111110 0x003E
BX = 001 Event : 34
BX = 010 Event : 35
0x00 0000001|0110011 0x00B3
0x01 0000001|0110101 0x00B5
0x02 0001001|0111111 0x04BF
0x03 0001001|1000001 0x04C1
0x04 0001010|0111111 0x053F
0x05 0001010|1000001 0x0541
0x06 0001110|0000101 0x0705
0x07 0001111|0000101 0x0785
0x08 0010100|0001101 0x0A0D
0x09 0010100|0001110 0x0A0E
BX = 011 Event : 36
0x00 0000011|0110100 0x01B4
0x01 0001010|0010011 0x0513
0x02 0001011|0010011 0x0593
0x03 0010100|0011000 0x0A18
BX = 100 Event : 37
0x00 0010001|0010111 0x0897
0x01 0011110|0100000 0x0F20
0x02 0011111|0100000 0x0FA0
BX = 101 Event : 38
0x00 0000110|0111001 0x0339
0x01 0001000|0111001 0x0439
0x02 0001010|0111010 0x053A
0x03 0111110|0101110 0x1F2E
0x04 1000000|0101110 0x202E
0x05 1000000|0101101 0x202D
0x06 1000001|0101110 0x20AE
0x07 1000001|0101101 0x20AD
0x08 1000001|0101111 0x20AF
0x09 1000001|0110000 0x20B0
BX = 110 Event : 39
0x00 0000010|0101111 0x012F
0x01 0100110|0100111 0x1327
BX = 111 Event : 40
0x00 0000000|0101010 0x002A
0x01 0000000|0101011 0x002B
0x02 0000001|0101010 0x00AA
0x03 0000001|0101011 0x00AB
0x04 0000011|0101010 0x01AA
0x05 0000100|0101010 0x022A
0x06 0000100|0101011 0x022B
0x07 0001101|0010000 0x0690
0x08 0010000|0010101 0x0815
BX = 000 Event : 41
0x00 0001100|1000100 0x0644
0x01 0001100|1000101 0x0645
0x02 0001100|1000110 0x0646
0x03 0001110|1000100 0x0744
0x04 0001110|1000101 0x0745
0x05 0001110|1000110 0x0746
BX = 001 Event : 42
0x00 0100011|0100000 0x11A0
0x01 0100100|0100000 0x1220
BX = 010 Event : 43
0x00 0000000|1001011 0x004B
0x01 0001001|1010011 0x04D3
0x02 0001111|1010011 0x07D3
0x03 0011011|0010111 0x0D97
0x04 0110111|0111111 0x1BBF
0x05 1000000|1000010 0x2042
0x06 1000000|1000011 0x2043
BX = 011 Event : 44
BX = 100 Event : 45
BX = 101 Event : 46
0x00 0010100|0001110 0x0A0E
0x01 0010111|0001110 0x0B8E
BX = 110 Event : 47
0x00 0001001|1000010 0x04C2
0x01 0001001|1000100 0x04C4
0x02 0001001|1000101 0x04C5
0x03 0001001|1000110 0x04C6
0x04 0001100|1000100 0x0644
0x05 0001100|1000101 0x0645
0x06 0001100|1000110 0x0646
0x07 0011011|0011110 0x0D9E
0x08 0110001|0110110 0x18B6
BX = 111 Event : 48
0x00 0000101|0111001 0x02B9
0x01 0000111|0111001 0x03B9
0x02 0001000|0111001 0x0439
0x03 0011111|0110011 0x0FB3
BX = 000 Event : 49
0x00 0010010|0010010 0x0912
BX = 001 Event : 50
0x00 0010111|0100000 0x0BA0
0x01 0101010|0110100 0x1534
0x02 0101010|0111010 0x153A
BX = 010 Event : 51
0x00 0000011|0100111 0x01A7
0x01 0000011|0101001 0x01A9
0x02 0000011|0101010 0x01AA
0x03 0000011|0101011 0x01AB
BX = 011 Event : 52
0x00 0000101|0110000 0x02B0
0x01 0000111|0110000 0x03B0
0x02 0001101|0010001 0x0691
0x03 0101000|0100111 0x1427
0x04 0101000|0101011 0x142B
BX = 100 Event : 53
0x00 0000010|0110010 0x0132
0x01 0000010|0110111 0x0137
0x02 0011010|0011000 0x0D18
0x03 0011011|0011000 0x0D98
BX = 101 Event : 54
0x00 0011011|0011001 0x0D99
0x01 0011011|0011011 0x0D9B
BX = 110 Event : 55
BX = 111 Event : 56
0x00 0000100|0101101 0x022D
0x01 0000100|0110000 0x0230
0x02 0101111|0100111 0x17A7
BX = 000 Event : 57
0x00 0001110|0011001 0x0719
0x01 0001110|0100000 0x0720
0x02 0001111|0011001 0x0799
0x03 0001111|0100000 0x07A0
0x04 0001111|0100011 0x07A3
0x05 0001111|0100100 0x07A4
0x06 0010011|0100000 0x09A0
0x07 0010011|0100011 0x09A3
0x08 0010011|0100100 0x09A4
0x09 0010011|0100101 0x09A5
0x0a 0101010|0101100 0x152C
BX = 001 Event : 58
0x00 0000100|0110000 0x0230
0x01 0000100|0110001 0x0231
0x02 0000100|0110010 0x0232
0x03 0001010|0110001 0x0531
0x04 0001010|0110011 0x0533
0x05 0001010|0110100 0x0534
0x06 0001010|0111010 0x053A
0x07 0001110|0111010 0x073A
0x08 0001111|0111010 0x07BA
BX = 010 Event : 59
BX = 011 Event : 60
0x00 0010101|0100110 0x0AA6
0x01 0011000|0100110 0x0C26
0x02 0110001|0110111 0x18B7
BX = 100 Event : 61
BX = 101 Event : 62
0x00 0000001|0101100 0x00AC
0x01 0000101|0101100 0x02AC
0x02 0001000|0101100 0x042C
0x03 0001001|0101100 0x04AC
0x04 0010110|0001011 0x0B0B
0x05 0100000|0010111 0x1017
0x06 0100000|0011000 0x1018
0x07 0100000|0011010 0x101A
BX = 110 Event : 63
0x00 0001111|0110110 0x07B6
0x01 0010110|0001001 0x0B09
0x02 0010110|0001100 0x0B0C
0x03 0010110|0001110 0x0B0E
0x04 0010110|0001111 0x0B0F
0x05 0011000|0001001 0x0C09
0x06 0011000|0001100 0x0C0C
0x07 0011000|0001110 0x0C0E
0x08 0011000|0001111 0x0C0F
0x09 0011010|0001001 0x0D09
0x0a 0011010|0001100 0x0D0C
0x0b 0011010|0001110 0x0D0E
0x0c 0011010|0001111 0x0D0F
0x0d 0011011|0001110 0x0D8E
0x0e 0110110|0100001 0x1B21
0x0f 0110111|0100001 0x1BA1
0x10 0111000|0100001 0x1C21
0x11 0111100|0101000 0x1E28
BX = 111 Event : 64
BX = 000 Event : 65
0x00 0000101|0110000 0x02B0
0x01 0001111|0001110 0x078E
BX = 001 Event : 66
0x00 0000001|1000001 0x00C1
0x01 0001101|0011011 0x069B
BX = 010 Event : 67
0x00 0000100|1001111 0x024F
0x01 0000110|1001111 0x034F
BX = 011 Event : 68
0x00 0000011|1000101 0x01C5
0x01 0001111|0010011 0x0793
0x02 0101100|0110100 0x1634
BX = 100 Event : 69
0x00 0000011|0110000 0x01B0
0x01 0000011|0110010 0x01B2
0x02 0001110|0001101 0x070D
BX = 101 Event : 70
BX = 110 Event : 71
0x00 0010010|0010110 0x0916
0x01 0010011|0010110 0x0996
BX = 111 Event : 72
0x00 0010001|0010000 0x0890
0x01 0010010|0010000 0x0910
0x02 0110001|0110001 0x18B1
BX = 000 Event : 73
0x00 0000111|0110110 0x03B6
0x01 0011110|0011111 0x0F1F
0x02 0011111|0011111 0x0F9F
BX = 001 Event : 74
0x00 0000101|1000011 0x02C3
0x01 0100001|0011110 0x109E
0x02 0100011|0100101 0x11A5
0x03 0101100|0101010 0x162A
BX = 010 Event : 75
0x00 0000100|1010101 0x0255
0x01 0010100|0100010 0x0A22
BX = 011 Event : 76
BX = 100 Event : 77
BX = 101 Event : 78
0x00 0001000|0110110 0x0436
0x01 0100110|0101110 0x132E
BX = 110 Event : 79
0x00 0000001|0101010 0x00AA
0x01 0100000|0010101 0x1015
0x02 0100001|0010101 0x1095
BX = 111 Event : 80
0x00 0000101|0111001 0x02B9
BX = 000 Event : 81
0x00 0001100|0010000 0x0610
0x01 0001100|0010010 0x0612
BX = 001 Event : 82
0x00 0000001|0111110 0x00BE
0x01 0101011|0110110 0x15B6
BX = 010 Event : 83
0x00 0000011|1001010 0x01CA
0x01 0001101|0011111 0x069F
0x02 0101110|0111110 0x173E
BX = 011 Event : 84
0x00 0000001|0101000 0x00A8
BX = 100 Event : 85
0x00 0000001|0111110 0x00BE
0x01 0000001|0111111 0x00BF
0x02 0000001|1000000 0x00C0
0x03 0000010|0111110 0x013E
0x04 0000010|0111111 0x013F
0x05 0000010|1000000 0x0140
0x06 0000011|0111110 0x01BE
0x07 0000011|0111111 0x01BF
0x08 0000011|1000000 0x01C0
0x09 0000100|0111110 0x023E
0x0a 0000100|0111111 0x023F
0x0b 0000100|1000000 0x0240
0x0c 0000110|0000110 0x0306
0x0d 0000110|1000101 0x0345
0x0e 0001010|1000101 0x0545
BX = 101 Event : 86
BX = 110 Event : 87
BX = 111 Event : 88
0x00 0000000|0100001 0x0021
0x01 0000010|0100001 0x0121
0x02 0000011|0100001 0x01A1
0x03 0000100|0100001 0x0221
0x04 0001010|0000100 0x0504
0x05 0001110|0000100 0x0704
BX = 000 Event : 89
0x00 0011111|0100001 0x0FA1
0x01 0100000|0100001 0x1021
0x02 0100001|0100001 0x10A1
BX = 001 Event : 90
0x00 0000000|0111001 0x0039
0x01 0010110|0001101 0x0B0D
BX = 010 Event : 91
0x00 0011110|0100010 0x0F22
BX = 011 Event : 92
0x00 0000111|1000000 0x03C0
BX = 100 Event : 93
0x00 0000001|0111000 0x00B8
0x01 0000001|0111110 0x00BE
0x02 0000010|0111110 0x013E
0x03 0001100|0010001 0x0611
0x04 0100001|0011110 0x109E
0x05 0100001|0100110 0x10A6
0x06 0100010|0011110 0x111E
0x07 0100010|0100110 0x1126
BX = 101 Event : 94
0x00 0000011|0101111 0x01AF
0x01 0000011|0110001 0x01B1
BX = 110 Event : 95
0x00 0000001|0110111 0x00B7
0x01 0000110|0110111 0x0337
0x02 0100001|0100101 0x10A5
0x03 0100010|0100101 0x1125
0x04 0100010|0101000 0x1128
0x05 0100010|0101001 0x1129
BX = 111 Event : 96
0x00 0000011|0111100 0x01BC
0x01 0100010|0010111 0x1117
0x02 0100011|0010111 0x1197
0x03 0100100|0010111 0x1217
BX = 000 Event : 97
0x00 0011100|0100100 0x0E24
BX = 001 Event : 98
BX = 010 Event : 99
BX = 011 Event : 100
0x00 0100000|0101011 0x102B
0x01 0100100|0111001 0x1239
0x02 0100100|0111010 0x123A
0x03 0100101|0111001 0x12B9
0x04 0100101|0111010 0x12BA
0x05 0100110|0111010 0x133A
0x06 0100111|0111010 0x13BA
0x07 0101011|1000101 0x15C5
