BX = 000 Event : 1
0x02 0100001|0110110 0x10B6
BX = 110 Event : 31
0x00 0000100|0001100 0x020C
0x01 0000100|1001000 0x0248
0x02 0000101|0001100 0x028C
0x03 0000101|1001000 0x02C8
0x04 0010101|1000110 0x0AC6
0x05 0010101|1000111 0x0AC7
0x06 0010110|1000110 0x0B46
BX = 111 Event : 32
0x00 0000100|0001010 0x020A
0x01 0000101|0001010 0x028A
0x02 0000111|0001011 0x038B
BX = 000 Event : 33
0x00 0001000|0100001 0x0421
0x01 0001001|0100001 0x04A1
BX = 001 Event : 34
0x00 0010111|0111101 0x0BBD
0x01 0011010|1000001 0x0D41
0x02 0011100|1000001 0x0E41
0x03 0011110|1000001 0x0F41
0x04 0100010|1000001 0x1141
BX = 010 Event : 35
0x00 0001110|0001101 0x070D
0x01 0001110|0001111 0x070F
0x02 0010001|0001101 0x088D
0x03 0010001|0001111 0x088F
BX = 011 Event : 36
0x00 0010001|0001000 0x0888
0x01 0010001|0001101 0x088D
0x02 0010001|1000010 0x08C2
BX = 100 Event : 37
0x00 0010000|0101101 0x082D
0x01 0010000|0001010 0x080A
0x02 0010000|0110000 0x0830
BX = 101 Event : 38
0x00 0001001|0010010 0x0492
0x01 0010101|0111000 0x0AB8
0x02 0110111|0111000 0x1BB8
BX = 110 Event : 39
0x00 0000001|0110001 0x00B1
0x01 0010110|0110000 0x0B30
0x02 0010110|0110001 0x0B31
0x03 0100101|0100100 0x12A4
BX = 111 Event : 40
BX = 000 Event : 41
0x00 0001101|0100111 0x06A7
0x01 0011110|0001001 0x0F09
0x02 0011110|1011101 0x0F5D
0x03 0101101|0111110 0x16BE
BX = 001 Event : 42
0x00 0000001|0001011 0x008B
BX = 010 Event : 43
0x00 0000111|0001100 0x038C
0x01 0001000|0001100 0x040C
0x02 0001010|0001100 0x050C
0x03 0010000|0011110 0x081E
0x04 0011110|1001011 0x0F4B
0x05 0100010|0110000 0x1130
0x06 0100011|0110000 0x11B0
0x07 0100100|0110000 0x1230
0x08 0100101|0110000 0x12B0
BX = 011 Event : 44
0x00 0000101|0010101 0x0295
0x01 0010110|0000111 0x0B07
0x02 0010110|0111000 0x0B38
0x03 0011000|0000111 0x0C07
0x04 0011000|0001110 0x0C0E
0x05 0011000|0111000 0x0C38
0x06 0011010|0111000 0x0D38
0x07 0011110|0001110 0x0F0E
0x08 0011110|0111001 0x0F39
BX = 100 Event : 45
0x00 0000001|0110011 0x00B3
0x01 0000100|0110011 0x0233
BX = 101 Event : 46
0x00 0000011|0010000 0x0190
0x01 0000011|1001100 0x01CC
0x02 0000011|1001101 0x01CD
0x03 0000101|1001100 0x02CC
0x04 0100101|0000100 0x1284
0x05 0100101|0000101 0x1285
0x06 0100101|1000111 0x12C7
0x07 0100110|0000100 0x1304
0x08 0100110|0000101 0x1305
0x09 0100110|1000110 0x1346
0x0a 0101010|0001011 0x150B
0x0b 0101010|1001000 0x1548
0x0c 0101010|1001001 0x1549
0x0d 0101010|1001100 0x154C
0x0e 0101010|1001101 0x154D
0x0f 0101100|0001011 0x160B
0x10 0101100|0010000 0x1610
0x11 0101100|1001000 0x1648
0x12 0101100|1001001 0x1649
0x13 0101100|1001100 0x164C
0x14 0101100|1001101 0x164D
0x15 0110110|0110011 0x1B33
0x16 0110110|0110110 0x1B36
0x17 0111011|1000001 0x1DC1
0x18 1000010|1000110 0x2146
BX = 110 Event : 47
0x00 0010111|0110100 0x0BB4
0x01 0010111|0111000 0x0BB8
0x02 0010111|0111001 0x0BB9
0x03 0011001|0110100 0x0CB4
0x04 0011001|0111000 0x0CB8
0x05 0011001|0111001 0x0CB9
BX = 111 Event : 48
0x00 0000010|0011011 0x011B
0x01 0000011|0011011 0x019B
0x02 0000101|0011011 0x029B
BX = 000 Event : 49
0x00 0000100|0010011 0x0213
0x01 0000100|0010101 0x0215
0x02 0000100|0011001 0x0219
0x03 0000100|0011100 0x021C
0x04 0000101|0011001 0x0299
0x05 0000101|0011100 0x029C
0x06 0000110|0011100 0x031C
0x07 0001000|0100000 0x0420
0x08 0001011|0100000 0x05A0
0x09 0001011|0100100 0x05A4
0x0a 0001100|0100100 0x0624
0x0b 0001100|0100110 0x0626
0x0c 0001100|0100111 0x0627
0x0d 0001101|0100100 0x06A4
0x0e 0001101|0100110 0x06A6
0x0f 0001101|0100111 0x06A7
0x10 0011101|0110011 0x0EB3
BX = 001 Event : 50
0x00 0010000|0000011 0x0803
0x01 0010000|0000100 0x0804
0x02 0010000|0101110 0x082E
0x03 0010000|0101111 0x082F
0x04 0010000|0110000 0x0830
0x05 0010000|0110101 0x0835
0x06 0010100|0001100 0x0A0C
0x07 0010101|0001100 0x0A8C
BX = 010 Event : 51
0x00 0001100|0100101 0x0625
0x01 0001100|0000000 0x0600
0x02 0001100|0101001 0x0629
0x03 0001100|0101010 0x062A
0x04 0010111|0101101 0x0BAD
BX = 011 Event : 52
0x00 0001010|0100100 0x0524
BX = 100 Event : 53
0x00 0000011|0001010 0x018A
0x01 0000011|0010001 0x0191
0x02 0001010|0010001 0x0511
0x03 0010010|0100001 0x0921
0x04 0100011|0111101 0x11BD
0x05 0100100|0111001 0x1239
BX = 101 Event : 54
0x00 0011101|1000010 0x0EC2
0x01 0100000|0001000 0x1008
0x02 0100000|0001001 0x1009
0x03 0101100|0101111 0x162F
0x04 0110000|0111001 0x1839
0x05 0110001|0111001 0x18B9
BX = 110 Event : 55
0x00 0001001|0010000 0x0490
0x01 0001001|0010010 0x0492
0x02 0001010|0010000 0x0510
0x03 0001010|0010010 0x0512
0x04 0100010|0101000 0x1128
0x05 0110001|0001010 0x188A
0x06 0110001|0001100 0x188C
0x07 0110001|0001110 0x188E
0x08 0110001|0101110 0x18AE
0x09 0111100|0101000 0x1E28
BX = 111 Event : 56
0x00 0000101|0011010 0x029A
BX = 000 Event : 57
0x00 0000011|0001110 0x018E
0x01 0000011|0001111 0x018F
0x02 0001010|0100110 0x0526
0x03 0001010|0100111 0x0527
0x04 0001011|0100110 0x05A6
0x05 0001011|0100111 0x05A7
0x06 0001100|0100110 0x0626
0x07 0001100|0100111 0x0627
0x08 0010001|0000000 0x0880
0x09 0010011|0001001 0x0989
0x0a 0100110|0101111 0x132F
0x0b 0100110|0110010 0x1332
BX = 001 Event : 58
BX = 010 Event : 59
0x00 0110001|0110001 0x18B1
0x01 0110001|0111010 0x18BA
0x02 0110010|0111010 0x193A
0x03 0110010|1000000 0x1940
BX = 011 Event : 60
0x00 0010011|0011001 0x0999
0x01 0100101|0111010 0x12BA
0x02 0100101|0111100 0x12BC
0x03 0100110|0111100 0x133C
0x04 0100111|0111100 0x13BC
0x05 0110010|0011111 0x191F
0x06 0110011|0011111 0x199F
0x07 0110011|0100001 0x19A1
0x08 0110111|0100001 0x1BA1
BX = 100 Event : 61
BX = 101 Event : 62
0x00 0001110|1000101 0x0745
0x01 0010011|0010001 0x0991
BX = 110 Event : 63
0x00 0010000|0011110 0x081E
0x01 0010010|0011110 0x091E
0x02 0010010|0100000 0x0920
0x03 0011010|0110001 0x0D31
0x04 0011101|0111010 0x0EBA
BX = 111 Event : 64
0x00 0010010|0101011 0x092B
0x01 0100101|0011110 0x129E
BX = 000 Event : 65
0x00 0000000|0001000 0x0008
0x01 0001011|0111111 0x05BF
0x02 0001101|0111111 0x06BF
0x03 0011000|0111010 0x0C3A
0x04 0011000|0111011 0x0C3B
BX = 001 Event : 66
0x00 0001001|0001011 0x048B
0x01 0001001|0001100 0x048C
0x02 0001001|0001111 0x048F
0x03 0001001|0010111 0x0497
0x04 0001001|0011100 0x049C
0x05 0001010|0001011 0x050B
0x06 0001010|0001100 0x050C
0x07 0001010|0001111 0x050F
0x08 0001010|0010111 0x0517
0x09 0001010|0011100 0x051C
0x0a 0010110|0101100 0x0B2C
0x0b 0010110|0101110 0x0B2E
0x0c 0010111|0101100 0x0BAC
0x0d 0010111|0101110 0x0BAE
0x0e 0011000|0101100 0x0C2C
0x0f 0011000|0101110 0x0C2E
0x10 0011010|0000101 0x0D05
0x11 0100101|0110111 0x12B7
BX = 010 Event : 67
0x00 0011010|0111010 0x0D3A
0x01 0011010|0111110 0x0D3E
BX = 011 Event : 68
0x00 0001111|0100101 0x07A5
0x01 0010000|0100101 0x0825
BX = 100 Event : 69
0x00 0010100|0000101 0x0A05
0x01 0010100|1000101 0x0A45
BX = 101 Event : 70
BX = 110 Event : 71
BX = 111 Event : 72
0x00 0000100|0010010 0x0212
0x01 0010111|0000011 0x0B83
0x02 0010111|0111010 0x0BBA
0x03 0011000|0000011 0x0C03
0x04 0011000|0111010 0x0C3A
0x05 0011011|0111011 0x0DBB
0x06 0101001|0110010 0x14B2
BX = 000 Event : 73
0x00 0001000|0010001 0x0411
0x01 0011011|0101111 0x0DAF
0x02 0110001|0100010 0x18A2
0x03 0110011|0100010 0x19A2
0x04 0110111|0101111 0x1BAF
BX = 001 Event : 74
0x00 0011000|0000111 0x0C07
0x01 0011010|0000110 0x0D06
0x02 0011010|0000111 0x0D07
0x03 0011010|0001001 0x0D09
0x04 0011010|0111011 0x0D3B
0x05 0100100|0101101 0x122D
BX = 010 Event : 75
0x00 0000001|0010000 0x0090
BX = 011 Event : 76
0x00 0011100|0101010 0x0E2A
BX = 100 Event : 77
0x00 0011010|0110011 0x0D33
0x01 0011010|0110111 0x0D37
0x02 0011011|0110011 0x0DB3
0x03 0011011|0110111 0x0DB7
0x04 0101111|0110011 0x17B3
0x05 0101111|0110111 0x17B7
BX = 101 Event : 78
0x00 0011110|0110111 0x0F37
0x01 0100000|0110111 0x1037
0x02 0100001|0110111 0x10B7
0x03 0100101|0001000 0x1288
0x04 0100111|0001000 0x1388
0x05 0100111|0001110 0x138E
BX = 110 Event : 79
0x00 0000010|0001110 0x010E
0x01 0100110|0100000 0x1320
BX = 111 Event : 80
0x00 0011010|0110110 0x0D36
BX = 000 Event : 81
0x00 0001000|0011001 0x0419
0x01 0001000|0011101 0x041D
0x02 0001010|0011101 0x051D
0x03 0011111|1010001 0x0FD1
0x04 0011111|1010010 0x0FD2
0x05 0100100|0010001 0x1211
0x06 0100100|0011001 0x1219
0x07 0110001|0110111 0x18B7
BX = 001 Event : 82
0x00 0011011|1000101 0x0DC5
0x01 0100101|0110011 0x12B3
BX = 010 Event : 83
0x00 0011010|1000110 0x0D46
0x01 0100101|0101000 0x12A8
BX = 011 Event : 84
0x00 0010101|0001101 0x0A8D
0x01 0100010|0100110 0x1126
BX = 100 Event : 85
0x00 0100101|0110101 0x12B5
BX = 101 Event : 86
0x00 0001010|0101001 0x0529
BX = 110 Event : 87
0x00 0000101|0001100 0x028C
0x01 0010110|0000000 0x0B00
0x02 0011000|0000000 0x0C00
0x03 0011001|0000000 0x0C80
0x04 0100001|1000000 0x10C0
BX = 111 Event : 88
0x00 0000010|0011001 0x0119
0x01 0010101|0111001 0x0AB9
0x02 0010101|0111010 0x0ABA
0x03 0010101|0111111 0x0ABF
0x04 0010101|1000011 0x0AC3
0x05 0010101|1000100 0x0AC4
0x06 0010110|1000011 0x0B43
0x07 0010110|1000100 0x0B44
0x08 0011011|0111111 0x0DBF
0x09 0011011|1000011 0x0DC3
0x0a 0011011|1000100 0x0DC4
0x0b 0100010|0100100 0x1124
0x0c 0101000|0101101 0x142D
0x0d 0101101|0111010 0x16BA
0x0e 0110000|0111010 0x183A
0x0f 0110000|1000011 0x1843
0x10 0110000|1000100 0x1844
BX = 000 Event : 89
0x00 0010100|0000110 0x0A06
0x01 0010100|0000111 0x0A07
0x02 0010100|0001000 0x0A08
0x03 0010100|0110110 0x0A36
0x04 0010100|0111100 0x0A3C
BX = 001 Event : 90
0x00 0000100|0010001 0x0211
0x01 0010011|1000001 0x09C1
0x02 0010100|1000001 0x0A41
0x03 0010101|1000010 0x0AC2
0x04 0010101|1000011 0x0AC3
0x05 0010101|1000101 0x0AC5
BX = 010 Event : 91
0x00 0001110|0100101 0x0725
0x01 0010111|0101001 0x0BA9
BX = 011 Event : 92
0x00 0001101|0011001 0x0699
0x01 0100000|0001001 0x1009
0x02 0100000|0001010 0x100A
0x03 0101011|0011100 0x159C
0x04 0101011|0011101 0x159D
0x05 0101100|0011100 0x161C
0x06 0101100|0011101 0x161D
BX = 100 Event : 93
0x00 0011000|0000001 0x0C01
0x01 0011000|0110101 0x0C35
0x02 0011010|0001010 0x0D0A
0x03 0011010|0110110 0x0D36
0x04 0011010|0110111 0x0D37
0x05 0101110|0110000 0x1730
0x06 0101111|0110000 0x17B0
BX = 101 Event : 94
BX = 110 Event : 95
0x00 0001100|0010001 0x0611
0x01 0011011|0101100 0x0DAC
0x02 0011100|0101100 0x0E2C
BX = 111 Event : 96
0x00 0011111|0111100 0x0FBC
0x01 0100000|0001000 0x1008
0x02 0100000|0111100 0x103C
0x03 0100001|0001000 0x1088
0x04 0100001|0111100 0x10BC
0x05 0100010|0001000 0x1108
0x06 0100010|0111100 0x113C
BX = 000 Event : 97
0x00 0010001|0011110 0x089E
0x01 0010001|0011111 0x089F
0x02 0010010|0100011 0x0923
0x03 0010010|0100101 0x0925
0x04 0100011|0111100 0x11BC
BX = 001 Event : 98
0x00 0010000|0111101 0x083D
0x01 0010000|1000101 0x0845
0x02 0010001|0111101 0x08BD
0x03 0010001|1000101 0x08C5
0x04 0010010|0111101 0x093D
0x05 0010010|1000101 0x0945
0x06 0011111|0111101 0x0FBD
0x07 0011111|1000101 0x0FC5
0x08 0100000|1000101 0x1045
BX = 010 Event : 99
0x00 0010000|0000010 0x0802
0x01 0010010|0000010 0x0902
0x02 0010100|0000010 0x0A02
BX = 011 Event : 100
0x00 0010110|0110111 0x0B37
