BX = 000 Event : 1
0x04 0100001|1010001 0x10D1
0x05 0100001|1010010 0x10D2
0x06 0100001|1010101 0x10D5
0x07 0110000|0110110 0x1836
0x08 0110000|0110111 0x1837
0x09 0110000|0111010 0x183A
0x0a 0110000|1000001 0x1841
0x0b 0110111|1001100 0x1BCC
0x0c 0110111|1001101 0x1BCD
BX = 001 Event : 82
0x00 0011110|1000101 0x0F45
0x01 0100111|0110011 0x13B3
0x02 0101000|0110011 0x1433
0x03 0101001|1000010 0x14C2
0x04 0101101|1000010 0x16C2
0x05 0101110|1000010 0x1742
BX = 010 Event : 83
0x00 0101011|0110100 0x15B4
BX = 011 Event : 84
0x00 0010110|0001101 0x0B0D
0x01 0010111|0001101 0x0B8D
BX = 100 Event : 85
0x00 0100110|0110011 0x1333
0x01 0100110|0110101 0x1335
0x02 0100111|0110011 0x13B3
0x03 0100111|0110101 0x13B5
BX = 101 Event : 86
0x00 0000001|0110100 0x00B4
0x01 0000100|0010110 0x0216
0x02 0000100|0011000 0x0218
0x03 0011100|0101001 0x0E29
BX = 110 Event : 87
0x00 0000011|0001100 0x018C
0x01 0011101|0111111 0x0EBF
BX = 111 Event : 88
0x00 0010100|0111001 0x0A39
0x01 0010100|0111010 0x0A3A
0x02 0010100|0000000 0x0A00
0x03 0010100|0111111 0x0A3F
0x04 0101111|0111001 0x17B9
0x05 0101111|0111010 0x17BA
0x06 0101111|0111111 0x17BF
0x07 0110001|0111001 0x18B9
0x08 0110001|0111010 0x18BA
0x09 0110001|0000000 0x1880
0x0a 0110001|0111111 0x18BF
0x0b 0110001|1000011 0x18C3
0x0c 0110001|1000100 0x18C4
BX = 000 Event : 89
0x00 0010011|0000110 0x0986
0x01 0010011|0000111 0x0987
0x02 0010011|0110110 0x09B6
0x03 0010110|0000111 0x0B07
0x04 0100100|0101111 0x122F
0x05 0100100|0110000 0x1230
0x06 0100101|0101111 0x12AF
0x07 0100101|0110000 0x12B0
BX = 001 Event : 90
0x00 0001110|0100001 0x0721
0x01 0001110|0100011 0x0723
0x02 0001110|0100100 0x0724
BX = 010 Event : 91
0x00 0010011|0100101 0x09A5
0x01 0010011|0101001 0x09A9
0x02 0010100|0100101 0x0A25
0x03 0010100|0101001 0x0A29
BX = 011 Event : 92
0x00 0011110|0001010 0x0F0A
0x01 0101110|0100010 0x1722
BX = 100 Event : 93
0x00 0101100|0110000 0x1630
0x01 0101100|0110001 0x1631
BX = 101 Event : 94
0x00 0001100|0000101 0x0605
0x01 0001100|0000111 0x0607
0x02 0001100|0100110 0x0626
0x03 0011001|0100011 0x0CA3
BX = 110 Event : 95
0x00 0011010|0101100 0x0D2C
BX = 111 Event : 96
0x00 0001111|0101000 0x07A8
BX = 000 Event : 97
0x00 0000001|1001001 0x00C9
0x01 0000100|1001001 0x0249
0x02 0000110|1001001 0x0349
0x03 0010100|0100011 0x0A23
0x04 0010100|0100101 0x0A25
0x05 0100010|0111100 0x113C
0x06 0101000|1000110 0x1446
0x07 0101000|1000111 0x1447
BX = 001 Event : 98
0x00 0010110|0010011 0x0B13
BX = 010 Event : 99
0x00 0011111|0001010 0x0F8A
0x01 0110010|0000010 0x1902
BX = 011 Event : 100
0x00 0000001|0010001 0x0091
0x01 0000011|0010001 0x0191
0x02 0100110|0100001 0x1321
0x03 0101011|0101100 0x15AC
