BX = 000 Event : 1
0x07 0011011|1000010 0x0DC2
0x08 0100010|0100110 0x1126
0x09 0101011|0111000 0x15B8
0x0a 0101100|0111000 0x1638
0x0b 0110000|1000001 0x1841
BX = 000 Event : 89
0x00 0010100|0111000 0x0A38
0x01 0010100|0111001 0x0A39
0x02 0010100|0111011 0x0A3B
0x03 0011101|0100101 0x0EA5
0x04 0011111|0100101 0x0FA5
0x05 0100000|0100101 0x1025
BX = 001 Event : 90
0x00 0000100|0001010 0x020A
0x01 0000101|0001010 0x028A
0x02 0010101|1000111 0x0AC7
BX = 010 Event : 91
BX = 011 Event : 92
0x00 0000010|0001111 0x010F
0x01 0000010|0010010 0x0112
0x02 0000010|0010100 0x0114
0x03 0000101|0001111 0x028F
0x04 0000101|0010010 0x0292
0x05 0000101|0010100 0x0294
0x06 0001101|0011010 0x069A
0x07 0001110|0011010 0x071A
0x08 0011001|0110010 0x0CB2
0x09 0011001|0110100 0x0CB4
0x0a 0011010|0110010 0x0D32
0x0b 0011010|0110100 0x0D34
0x0c 0100000|0110100 0x1034
0x0d 0101111|0011111 0x179F
0x0e 0110110|0101001 0x1B29
0x0f 0110111|0101001 0x1BA9
BX = 100 Event : 93
BX = 101 Event : 94
0x00 0001111|0010011 0x0793
BX = 110 Event : 95
0x00 0000010|0001011 0x010B
0x01 0000100|0001011 0x020B
0x02 0000100|0001100 0x020C
0x03 0000101|0001011 0x028B
0x04 0000101|0001100 0x028C
0x05 0000110|0001011 0x030B
0x06 0000110|0001100 0x030C
0x07 0001001|0001011 0x048B
0x08 0001001|0001100 0x048C
0x09 0001100|0010011 0x0613
0x0a 0001110|0010011 0x0713
0x0b 0011011|0101001 0x0DA9
0x0c 0011100|0101001 0x0E29
BX = 111 Event : 96
0x00 0011111|0111011 0x0FBB
0x01 0100000|0111011 0x103B
0x02 0100001|0111011 0x10BB
0x03 0100010|0111011 0x113B
0x04 0100110|0101101 0x132D
BX = 000 Event : 97
0x00 0010001|0100001 0x08A1
0x01 0010001|0100010 0x08A2
0x02 0010010|0100001 0x0921
0x03 0010010|0100010 0x0922
BX = 001 Event : 98
0x00 0000000|1001001 0x0049
0x01 0000111|0101001 0x03A9
0x02 0010000|1000001 0x0841
0x03 0010000|1000011 0x0843
0x04 0010001|1000011 0x08C3
0x05 0010010|1000001 0x0941
0x06 0010010|1000011 0x0943
0x07 0011010|0110101 0x0D35
0x08 0011111|1000001 0x0FC1
0x09 0011111|1000011 0x0FC3
0x0a 0100000|1000001 0x1041
0x0b 0100000|1000011 0x1043
0x0c 0100000|1000110 0x1046
0x0d 0100001|1000001 0x10C1
BX = 010 Event : 99
BX = 011 Event : 100
