Event : 0
32 32 48 80 35 38 32  
32 48 32 96 40 46 27  
16 40 40 96 42 33 34  
48 64 48 96 39 33 34  
32 48 40 80 37 37 32  
32 24 56 80 42 37 32  
64 104 72 64 33 37 38  
64 80 56 96 41 36 35  
16 72 48 80 42 33 34  
Event : 32
32 32 40 64 38 33 27  
48 64 48 96 40 32 24  
32 40 48 96 40 33 26  
80 32 40 96 41 35 34  
48 32 40 96 40 34 27  
32 56 64 96 38 35 33  
32 72 32 80 38 41 33  
32 24 56 80 39 39 33  
32 48 48 96 38 39 31  
16 40 32 96 40 33 29  
32 32 48 96 41 36 25  
32 24 48 80 40 37 33  
16 40 32 80 39 34 28  
32 32 48 80 40 32 34  
16 72 40 96 40 50 27  
32 24 56 96 42 50 31  
48 16 16 96 41 51 33  
48 32 40 96 37 54 30  
32 64 56 96 42 51 33  
32 32 24 96 38 51 30  
32 32 32 96 41 52 33  
48 32 32 80 42 33 32  
16 48 48 96 38 33 28  
64 16 24 96 42 35 29  
32 8 56 96 41 35 36  
16 40 56 80 40 38 29  
32 72 40 96 40 44 41  
48 64 48 96 36 34 31  
48 56 56 96 32 34 36  
Event : 33
32 16 48 96 42 34 26  
16 48 56 96 38 41 30  
16 64 48 96 42 34 37  
32 32 48 80 42 36 37  
16 48 24 80 37 37 34  
16 56 40 64 41 33 37  
16 56 48 80 38 39 34  
32 80 48 96 41 43 31  
32 16 48 96 40 32 31  
32 48 48 96 42 32 34  
48 48 24 80 41 37 40  
16 24 40 80 39 35 31  
16 16 16 80 39 56 25  
32 40 64 96 41 47 37  
48 32 48 80 39 50 30  
48 40 24 96 38 46 40  
32 80 16 64 42 50 31  
64 16 32 80 38 51 35  
80 40 32 96 41 50 30  
32 24 56 96 40 38 27  
32 24 48 96 38 35 29  
32 48 56 96 38 35 37  
32 64 40 96 40 41 33  
16 48 48 96 32 33 35  
48 32 16 80 36 37 29  
32 32 56 96 33 33 35  
32 32 48 96 42 34 35  
32 72 64 96 42 43 40  
32 72 32 96 40 39 25  
Event : 34
80 56 24 80 38 37 27  
32 24 40 96 36 40 42  
32 16 32 96 41 47 25  
32 72 48 96 41 32 28  
16 32 40 96 42 40 40  
32 80 24 96 37 41 29  
16 48 48 96 35 32 31  
48 24 8 64 42 38 28  
48 16 24 80 37 44 31  
32 56 48 96 41 44 31  
32 40 16 96 39 43 31  
16 72 48 96 42 45 30  
32 40 56 96 41 47 31  
32 64 40 80 38 56 29  
32 24 48 80 38 49 42  
16 80 32 96 40 41 36  
32 40 16 96 39 43 31  
32 56 48 96 37 36 32  
32 16 32 64 42 32 35  
32 48 32 96 40 33 32  
32 80 48 80 39 43 32  
32 80 64 96 33 43 31  
32 48 48 96 33 43 31  
48 56 48 96 38 45 31  
48 56 32 96 34 43 31  
32 64 32 80 38 43 32  
48 56 48 96 37 34 32  
48 16 24 96 40 38 29  
32 48 32 96 40 42 32  
Event : 35
32 32 32 80 41 34 29  
48 40 48 96 35 35 46  
32 64 48 96 42 46 31  
16 56 56 96 40 32 31  
32 24 24 64 40 44 34  
32 32 48 96 34 36 29  
32 56 32 96 36 34 36  
48 72 48 96 41 42 46  
32 80 32 96 41 45 26  
32 80 48 96 41 45 26  
64 16 32 80 41 40 25  
48 24 32 80 37 33 43  
32 48 48 80 34 35 46  
64 24 32 96 37 35 46  
48 32 48 80 41 32 29  
32 48 40 80 42 48 34  
32 16 48 96 40 51 36  
32 48 56 96 41 49 32  
32 40 32 96 37 48 29  
48 32 48 96 40 51 26  
48 72 48 96 41 42 46  
32 56 56 96 39 41 29  
32 32 24 96 38 46 29  
16 16 8 80 40 38 29  
48 24 48 96 40 32 37  
32 8 48 96 37 38 31  
32 64 40 96 39 43 26  
32 32 48 96 42 39 40  
32 32 16 96 38 46 31  
Event : 36
48 24 32 96 41 33 31  
16 8 32 64 41 32 30  
32 64 56 96 41 32 24  
32 72 48 96 42 44 28  
32 48 48 96 37 35 26  
32 48 40 80 41 32 23  
32 48 32 96 36 40 34  
16 48 40 96 42 36 39  
16 40 24 80 37 39 35  
16 32 48 96 35 40 35  
64 32 32 96 38 33 35  
32 16 48 96 36 40 34  
32 32 48 96 41 45 30  
16 40 48 96 38 35 26  
32 72 48 96 42 43 34  
16 24 24 80 42 39 34  
32 32 48 80 40 35 26  
16 48 32 80 39 33 22  
48 8 40 80 41 32 30  
32 32 48 96 41 45 30  
32 8 32 80 42 57 27  
48 80 56 96 37 50 34  
16 80 32 64 42 41 40  
32 32 48 64 42 35 39  
16 56 24 96 40 46 31  
32 40 32 96 41 33 31  
48 40 40 96 42 33 44  
32 32 32 96 42 32 26  
32 32 8 80 39 32 34  
Event : 37
32 40 32 96 37 32 38  
32 48 24 80 41 37 30  
16 32 40 80 41 39 30  
16 48 40 96 39 45 34  
16 24 48 96 37 34 25  
32 72 48 96 40 43 27  
48 32 32 80 41 42 38  
32 48 40 96 41 33 23  
32 48 48 96 39 41 30  
32 32 32 80 42 32 38  
48 24 48 96 40 35 31  
16 24 56 96 42 45 24  
16 48 32 96 36 37 34  
48 64 48 96 41 43 33  
32 56 48 80 41 32 26  
32 72 56 96 40 51 24  
48 72 40 96 42 51 33  
32 40 48 96 41 53 34  
16 72 48 80 40 37 28  
32 24 32 64 42 44 35  
16 64 56 96 40 43 30  
16 80 80 96 40 44 36  
64 40 56 96 42 36 27  
32 48 48 96 40 33 34  
32 24 32 96 40 36 31  
32 32 8 80 42 34 26  
32 32 24 80 40 32 37  
32 8 24 80 41 40 30  
32 48 64 96 42 43 32  
Event : 38
32 64 64 96 36 32 39  
16 32 56 96 42 40 32  
32 56 48 96 41 33 30  
32 48 32 80 39 37 37  
32 32 56 96 42 35 28  
32 24 48 96 38 47 30  
16 8 48 80 40 37 33  
32 24 32 80 40 39 29  
48 8 40 96 41 32 33  
48 32 16 96 40 40 39  
16 48 48 96 38 46 39  
48 40 56 96 41 33 35  
32 8 32 80 39 33 29  
32 8 48 64 40 36 37  
32 40 56 96 37 47 30  
64 80 48 64 38 54 29  
64 32 48 80 40 49 30  
48 48 32 80 38 39 39  
16 48 48 96 38 46 39  
32 48 40 96 42 33 31  
16 32 48 80 39 42 30  
80 48 56 96 40 32 31  
48 72 56 96 40 41 36  
32 56 48 96 40 32 28  
48 72 48 96 37 42 31  
32 80 48 80 42 39 31  
32 32 40 96 35 44 31  
64 48 40 80 40 36 36  
32 48 48 96 42 33 33  
Event : 39
32 56 48 96 39 35 29  
48 72 48 96 41 43 35  
32 24 48 96 42 45 32  
48 24 32 96 42 38 29  
48 40 64 96 37 33 24  
32 72 56 96 39 44 33  
32 56 32 96 38 36 39  
32 16 48 96 37 33 24  
32 48 40 96 38 32 23  
32 64 32 96 40 43 34  
48 32 40 80 38 31 38  
32 16 48 80 40 36 39  
48 24 48 96 41 46 31  
32 40 24 64 39 38 33  
64 24 40 80 40 40 39  
32 40 32 96 42 45 39  
64 48 40 96 40 40 31  
16 40 48 80 42 38 37  
32 48 48 80 40 38 24  
32 56 24 80 39 40 28  
32 24 32 96 42 34 37  
64 32 40 80 42 32 36  
16 80 56 96 40 33 24  
32 96 48 80 34 32 32  
32 32 40 96 42 44 31  
32 16 8 64 42 56 25  
32 48 32 96 38 54 37  
32 24 48 80 40 55 24  
16 32 40 96 42 57 24  
Event : 40
32 64 40 96 38 32 32  
48 64 48 96 39 34 28  
64 96 32 96 36 41 27  
32 32 24 80 40 37 32  
32 32 48 96 39 44 37  
16 32 32 80 36 37 33  
48 72 16 80 35 37 33  
16 24 32 64 38 38 33  
32 48 56 96 35 35 37  
32 40 8 80 41 38 33  
16 16 48 96 39 32 33  
32 56 40 96 40 38 32  
32 32 40 80 39 43 35  
32 56 40 96 40 33 27  
64 24 32 96 40 42 37  
80 40 40 96 40 39 28  
32 48 40 96 42 42 34  
32 40 88 64 42 45 33  
32 64 32 80 37 49 32  
48 48 48 96 38 47 29  
32 72 56 96 40 51 34  
48 32 48 80 37 56 29  
16 40 56 96 40 54 35  
16 64 56 96 40 56 37  
32 40 48 80 36 56 29  
32 104 48 64 36 41 25  
16 80 40 80 41 42 27  
32 48 48 96 41 33 34  
16 16 48 96 38 36 38  
Event : 41
32 40 40 80 39 35 25  
48 32 16 96 38 42 28  
48 24 56 96 41 32 36  
64 56 40 96 40 36 25  
48 48 48 96 40 39 37  
32 16 64 96 39 32 32  
32 56 40 96 42 32 29  
48 40 40 96 39 36 27  
64 40 48 96 39 33 38  
64 32 24 80 36 55 27  
16 24 32 96 41 53 27  
32 72 64 96 40 47 28  
32 72 40 80 41 39 22  
16 40 40 96 38 34 39  
32 32 56 96 41 46 37  
80 32 32 80 38 32 28  
32 48 48 96 42 47 33  
16 40 48 96 42 34 35  
16 64 24 80 41 37 31  
32 96 64 64 35 43 24  
32 32 32 64 40 34 29  
32 72 32 96 39 40 29  
32 32 48 80 42 37 32  
80 32 32 80 42 37 23  
48 48 48 96 34 33 38  
16 32 32 96 37 34 38  
48 8 48 80 35 47 26  
48 32 48 96 37 32 38  
16 16 40 96 34 33 38  
Event : 42
32 40 48 96 40 35 29  
16 40 48 96 39 43 33  
48 64 48 96 42 36 35  
32 72 32 96 39 44 33  
32 24 32 80 42 36 36  
32 48 32 96 41 41 31  
64 32 16 64 41 38 34  
48 40 40 96 41 39 27  
32 104 32 96 37 44 31  
16 32 32 80 38 39 36  
32 48 32 80 39 39 31  
32 32 32 80 40 36 33  
32 72 56 96 37 40 25  
48 32 32 64 35 43 41  
32 112 56 96 36 43 41  
16 40 48 96 40 34 42  
32 32 32 96 40 41 40  
16 80 48 80 42 42 40  
32 16 32 80 42 37 36  
32 24 40 80 39 37 31  
16 8 32 96 38 36 37  
32 32 48 80 42 32 35  
16 32 48 80 37 42 36  
16 32 48 96 40 32 29  
48 56 64 96 42 36 35  
16 72 64 96 42 33 29  
32 24 40 80 40 34 33  
48 40 48 96 42 44 36  
32 96 8 64 41 40 33  
Event : 43
16 24 56 80 38 43 30  
32 32 32 80 39 32 28  
32 72 48 96 39 43 33  
16 40 32 80 41 36 33  
16 8 16 80 41 39 27  
32 56 56 96 42 35 34  
48 8 32 80 39 37 25  
32 32 48 80 39 36 28  
64 32 48 96 38 35 31  
16 48 48 96 40 32 38  
32 48 24 80 39 44 28  
48 64 32 96 42 40 33  
16 40 32 80 42 33 26  
64 24 64 96 42 53 30  
32 48 48 96 39 54 33  
32 32 40 96 40 55 25  
32 48 48 64 39 57 31  
32 16 48 96 38 37 41  
48 72 48 96 42 43 27  
32 48 40 96 39 32 27  
48 56 56 80 38 34 34  
32 72 40 96 41 42 26  
32 16 48 96 42 34 33  
32 8 16 64 42 36 26  
16 40 48 80 36 33 27  
48 80 16 64 40 52 31  
32 40 48 96 42 52 31  
32 24 32 64 42 56 33  
48 56 40 96 39 35 38  
Event : 44
32 48 24 80 39 38 31  
48 40 24 80 42 41 24  
32 24 40 80 41 37 29  
48 56 48 96 42 46 30  
32 32 40 80 38 32 28  
16 40 40 80 42 35 30  
32 64 40 96 33 33 26  
16 48 48 80 40 40 30  
16 32 40 96 37 32 30  
64 64 48 96 34 32 26  
32 120 32 96 32 32 30  
16 72 32 96 33 32 30  
32 80 48 96 33 33 30  
32 48 56 80 42 41 34  
96 88 56 64 32 32 32  
32 80 48 96 40 32 30  
32 80 56 96 42 38 28  
48 32 56 96 41 32 35  
32 80 48 96 33 33 30  
48 32 56 96 33 32 30  
32 72 48 96 34 32 30  
32 64 32 80 41 38 28  
64 32 40 96 41 33 30  
32 24 40 96 42 35 33  
16 32 32 80 42 36 28  
32 48 32 96 41 32 24  
48 8 48 64 42 34 27  
48 48 56 96 38 33 30  
96 56 80 80 40 35 35  
Event : 45
32 64 40 96 40 45 44  
32 40 40 96 39 35 25  
64 16 48 96 40 32 33  
32 40 48 96 41 33 30  
32 72 40 80 39 35 23  
80 80 48 80 39 43 35  
48 72 56 96 40 36 22  
32 40 56 96 37 33 35  
32 32 64 96 37 35 30  
48 72 32 96 42 40 21  
16 96 48 96 37 45 34  
48 80 32 96 40 35 26  
80 96 88 64 35 34 26  
16 24 56 80 41 32 21  
32 72 48 64 38 32 34  
96 48 72 64 39 53 39  
16 32 16 64 42 53 31  
16 48 32 96 39 36 36  
32 40 40 96 36 34 30  
32 64 32 96 32 34 30  
32 48 32 96 33 34 30  
32 56 48 80 37 35 30  
32 40 56 96 38 38 30  
16 56 56 64 41 46 37  
48 56 32 96 42 46 31  
48 32 40 96 36 40 30  
32 40 32 80 34 43 30  
32 72 56 96 40 35 34  
32 56 48 96 41 39 33  
Event : 46
32 40 32 80 41 37 32  
32 32 56 96 41 39 24  
32 104 40 64 34 38 29  
16 72 48 96 33 39 29  
64 40 48 64 38 38 29  
32 16 24 80 40 37 29  
32 32 56 96 38 39 29  
48 48 48 80 39 44 25  
48 24 24 64 42 43 29  
16 32 48 80 40 41 41  
16 24 8 80 41 44 33  
16 32 48 96 42 40 32  
16 8 32 80 41 37 32  
32 16 32 96 42 33 29  
32 56 40 80 42 32 26  
32 24 40 96 37 53 31  
96 80 80 64 35 56 38  
32 32 48 96 42 40 32  
32 64 40 96 42 43 26  
32 24 40 96 42 34 33  
16 32 48 96 37 32 34  
32 32 56 96 35 32 33  
64 48 64 96 39 33 29  
32 32 40 80 40 38 32  
32 32 48 96 42 33 25  
32 8 48 96 40 39 26  
32 64 56 96 38 32 29  
48 56 40 80 38 39 40  
32 56 48 96 41 35 35  
Event : 47
32 64 56 96 40 34 30  
32 32 56 96 39 33 27  
32 56 32 80 42 34 27  
16 64 48 96 40 34 29  
32 32 40 96 41 32 33  
48 72 48 96 33 33 31  
32 72 48 96 39 32 31  
48 40 40 80 36 38 38  
32 32 32 96 40 34 28  
48 56 48 96 39 35 31  
32 24 32 80 41 32 41  
32 24 40 80 35 37 29  
32 32 48 96 38 53 30  
32 24 32 64 40 57 31  
48 72 32 80 40 55 41  
64 56 24 80 42 51 29  
32 16 64 96 39 33 35  
32 24 40 80 41 37 35  
32 72 32 96 41 43 27  
32 48 24 64 40 32 21  
32 16 40 96 42 32 35  
64 32 8 64 42 37 29  
32 16 64 96 41 32 30  
16 64 32 96 39 39 31  
16 72 40 96 39 39 31  
32 24 48 96 40 39 33  
48 48 72 96 38 33 30  
32 32 16 96 40 39 35  
16 80 48 96 41 48 29  
Event : 48
32 72 48 96 33 33 31  
32 40 48 96 40 36 26  
16 72 48 96 36 34 30  
16 48 32 80 42 39 28  
16 72 40 80 41 39 32  
32 32 40 80 42 39 32  
32 72 32 80 39 32 33  
32 16 16 80 38 37 30  
48 56 32 96 39 38 31  
32 56 64 96 38 40 31  
48 48 32 96 37 45 32  
32 24 40 96 42 36 34  
32 72 48 96 40 34 32  
32 8 32 96 39 42 29  
48 24 48 96 42 36 28  
48 56 64 96 40 34 33  
48 64 48 80 39 38 31  
16 24 48 96 39 33 27  
48 24 48 64 40 37 33  
16 32 48 80 38 32 31  
16 72 64 64 41 38 31  
16 48 48 80 38 44 29  
16 48 32 80 36 48 31  
32 80 32 64 38 41 24  
32 56 48 80 41 35 33  
32 32 48 96 39 39 29  
16 24 32 96 37 38 31  
16 16 32 80 41 37 29  
32 8 24 96 36 33 31  
Event : 49
48 24 56 96 41 32 39  
32 64 40 96 41 46 26  
32 16 48 96 38 32 34  
48 40 48 96 39 40 33  
32 24 40 96 42 34 30  
32 24 16 80 41 37 34  
32 40 24 80 42 34 27  
32 32 48 96 38 46 35  
32 72 56 96 41 46 41  
16 16 48 80 42 37 26  
32 56 48 96 39 32 41  
16 8 56 64 41 32 27  
48 80 16 64 38 54 23  
48 40 56 96 39 55 29  
32 32 48 96 42 53 30  
64 8 32 64 42 54 28  
16 56 48 64 42 34 41  
16 32 40 96 41 34 39  
16 80 40 80 32 36 34  
32 24 56 96 37 32 34  
64 24 40 80 42 33 24  
48 72 48 96 41 33 28  
48 56 24 64 35 39 34  
32 24 40 96 40 38 34  
16 32 24 80 42 37 41  
16 8 40 64 38 32 34  
32 72 32 96 35 41 34  
32 24 48 96 42 36 25  
64 56 32 96 35 41 34  
Event : 50
32 24 40 96 41 34 28  
48 48 8 80 38 35 28  
48 56 32 96 40 35 39  
32 32 32 96 41 32 27  
32 48 48 96 35 45 37  
32 40 32 80 40 34 30  
32 24 24 80 40 37 34  
32 64 56 96 40 32 29  
32 72 48 80 40 33 30  
48 32 48 80 41 38 38  
32 8 32 80 42 34 39  
32 72 40 96 35 43 37  
32 16 16 80 38 37 36  
48 16 32 96 39 46 34  
32 56 24 96 41 35 36  
32 32 40 80 38 36 34  
32 72 48 96 34 36 34  
48 40 56 96 38 35 34  
64 56 48 96 33 35 34  
32 32 32 64 38 36 34  
32 16 56 80 39 32 32  
80 24 32 80 42 35 24  
48 48 40 80 39 43 30  
48 24 64 80 40 45 37  
32 24 32 64 42 57 32  
32 40 48 80 41 49 35  
16 48 48 96 39 50 35  
80 24 32 96 42 39 31  
48 56 48 96 38 39 24  
Event : 51
32 48 48 96 34 35 34  
32 16 40 96 41 40 31  
48 32 24 80 39 39 29  
32 32 32 80 38 37 28  
16 48 56 96 34 34 34  
32 56 48 96 34 35 34  
32 24 32 80 40 32 28  
32 32 40 96 41 34 34  
16 24 40 96 36 35 34  
80 64 48 96 42 36 39  
32 40 48 96 38 32 37  
32 72 40 96 42 39 30  
48 72 56 80 40 37 30  
32 64 40 80 40 37 29  
32 80 16 80 38 42 34  
64 104 56 96 35 34 34  
32 56 48 64 35 37 34  
32 72 48 64 42 48 33  
48 88 32 64 37 56 36  
16 32 56 96 41 47 33  
16 40 56 64 38 38 34  
32 8 48 96 41 35 23  
16 16 64 96 42 33 36  
48 32 48 96 37 41 33  
32 24 40 96 41 36 30  
48 56 48 96 40 44 34  
32 48 48 96 36 42 36  
32 32 72 96 40 33 28  
32 24 40 64 42 36 30  
Event : 52
64 8 56 80 42 39 33  
48 24 16 96 42 35 32  
16 32 24 96 36 40 31  
16 64 40 96 36 32 37  
32 48 48 80 39 32 37  
32 56 48 96 39 32 37  
32 8 48 96 38 33 42  
16 32 56 96 38 36 37  
32 24 24 64 38 37 33  
64 80 32 64 37 33 31  
32 16 32 96 42 36 33  
16 32 48 64 41 32 37  
32 32 48 96 38 53 35  
32 56 32 96 41 51 33  
32 32 24 64 41 39 31  
32 72 56 96 39 33 37  
32 24 48 96 38 38 32  
16 56 40 96 35 34 33  
32 40 56 80 40 37 36  
32 40 24 80 36 39 32  
32 48 24 64 38 37 32  
16 48 32 80 41 37 31  
32 32 32 64 42 37 32  
16 24 40 96 42 32 36  
16 64 48 96 38 39 32  
16 48 40 80 41 46 34  
32 8 48 96 39 32 32  
48 48 32 80 39 37 31  
16 72 48 96 40 47 33  
Event : 53
48 64 32 96 41 41 34  
32 24 40 96 37 46 30  
16 32 56 96 39 35 25  
48 40 40 96 39 33 27  
32 16 32 80 39 37 32  
48 64 56 80 42 36 33  
32 24 48 96 38 35 25  
32 16 40 96 38 33 28  
48 48 40 96 36 36 27  
32 8 48 96 40 32 37  
32 32 56 96 42 43 23  
48 80 56 96 40 36 25  
32 56 40 80 41 33 27  
32 40 48 96 39 32 38  
16 72 48 96 38 44 28  
32 32 48 96 42 45 27  
32 64 48 80 41 32 30  
32 32 48 96 38 32 41  
32 40 56 64 37 37 28  
16 80 48 96 41 35 31  
32 8 48 64 40 37 31  
48 48 48 96 40 49 40  
16 48 48 96 42 49 30  
32 16 48 80 42 52 32  
32 8 24 64 37 57 35  
32 16 32 96 42 53 34  
16 56 40 80 38 51 22  
32 16 32 80 40 55 35  
32 32 48 96 38 32 41  
Event : 54
32 32 32 80 42 39 34  
32 16 56 96 42 33 35  
48 24 24 80 38 39 34  
16 40 48 80 42 39 32  
32 80 40 96 39 41 33  
16 24 40 64 42 43 31  
16 64 40 96 39 39 33  
16 80 40 96 40 38 31  
32 72 56 80 42 34 30  
48 32 48 96 37 48 33  
32 16 40 96 42 54 34  
64 24 48 96 41 35 32  
32 24 40 96 39 41 35  
32 72 24 80 40 46 26  
32 48 48 96 42 34 25  
16 48 48 96 37 34 31  
48 32 40 80 39 37 27  
32 24 32 80 39 37 33  
32 16 32 64 42 37 32  
16 40 48 80 40 37 34  
32 32 40 80 42 35 30  
48 40 56 96 41 52 39  
80 16 40 80 42 48 33  
80 88 56 64 41 42 23  
16 40 32 96 40 43 32  
32 64 40 96 39 38 32  
32 32 48 96 41 32 32  
32 64 48 96 40 40 32  
64 56 56 80 38 32 36  
Event : 55
16 72 8 96 32 36 37  
48 64 64 96 41 41 40  
48 16 24 64 40 45 28  
32 72 32 96 42 44 34  
32 72 56 80 42 43 24  
16 32 32 80 40 42 23  
32 48 48 96 41 36 25  
16 48 32 80 41 46 24  
32 80 32 96 42 51 30  
32 48 40 96 38 48 29  
32 72 56 96 41 44 36  
32 64 32 96 40 46 37  
16 72 48 96 41 44 36  
48 24 48 96 37 41 36  
48 32 24 96 40 46 30  
32 48 32 96 40 42 36  
16 32 48 96 41 32 29  
32 72 56 96 38 46 37  
32 48 32 96 40 42 37  
32 32 48 96 41 32 27  
80 64 8 64 41 41 37  
48 24 32 96 38 42 33  
32 64 32 96 35 40 33  
32 16 16 80 42 35 31  
48 24 32 96 42 41 29  
32 64 40 96 42 48 28  
32 40 40 96 36 49 25  
32 48 32 80 41 55 38  
32 32 32 64 42 42 24  
Event : 56
16 40 56 96 37 36 32  
32 16 24 80 42 38 25  
16 56 40 80 34 35 37  
48 40 48 96 42 32 30  
96 48 24 64 37 44 34  
16 24 40 80 39 35 26  
32 8 40 80 40 35 33  
32 32 40 96 39 33 35  
32 32 32 80 41 39 32  
96 48 64 96 40 46 26  
32 48 48 96 37 33 37  
32 32 48 80 42 38 31  
16 40 40 96 38 36 26  
64 32 40 64 39 42 38  
48 32 48 96 38 41 30  
16 8 48 96 39 35 37  
48 16 48 96 39 33 42  
16 56 40 80 35 36 37  
32 48 40 96 41 36 37  
48 24 80 64 42 36 39  
48 16 24 80 36 36 37  
32 24 40 80 42 36 32  
48 56 56 96 41 47 22  
16 24 32 96 41 48 27  
16 40 32 96 35 36 37  
16 56 40 80 35 36 37  
32 24 48 96 35 38 34  
32 40 8 96 39 33 35  
16 48 32 80 40 38 36  
Event : 57
16 40 24 96 38 41 26  
32 56 64 96 34 40 25  
64 32 56 96 38 32 36  
32 72 48 96 35 33 36  
48 32 32 96 39 33 36  
32 16 32 96 40 33 29  
32 16 40 96 39 34 32  
48 48 64 96 39 33 36  
32 8 48 80 40 39 28  
16 40 16 80 42 34 36  
32 32 40 96 42 34 30  
16 48 32 96 37 40 36  
16 8 32 80 41 32 31  
32 40 56 80 40 35 37  
80 96 32 64 35 33 39  
80 40 32 64 42 52 24  
64 88 32 80 40 53 25  
32 24 40 96 42 52 32  
16 24 48 96 37 40 36  
16 40 48 96 38 32 33  
16 88 24 80 40 43 30  
16 32 48 80 42 35 19  
48 24 32 96 41 36 31  
48 24 32 96 42 40 33  
16 40 56 96 42 35 35  
48 24 40 96 42 35 30  
16 40 48 96 37 44 29  
16 40 48 80 40 37 33  
16 8 48 80 39 39 36  
Event : 58
32 80 48 96 41 41 29  
32 16 56 96 36 32 34  
48 24 32 80 41 39 37  
16 48 48 96 42 44 35  
16 64 32 96 38 43 34  
32 64 48 96 39 43 23  
64 80 32 80 42 33 32  
32 24 48 96 42 32 35  
32 32 56 64 40 37 29  
32 32 40 96 42 35 28  
32 24 40 96 42 34 31  
16 48 48 80 34 32 36  
32 16 40 80 42 37 32  
16 48 64 96 40 35 26  
80 32 40 96 42 36 27  
32 32 48 80 39 37 26  
48 72 48 96 42 40 31  
64 32 48 96 38 32 34  
32 56 56 80 42 32 37  
16 64 32 96 42 40 26  
16 40 24 80 38 33 32  
48 88 56 80 42 52 38  
32 72 48 64 37 48 33  
48 48 40 96 42 48 36  
48 8 32 64 39 54 27  
32 32 56 96 42 51 30  
32 32 40 80 38 32 34  
16 56 32 96 36 32 35  
32 24 72 96 42 39 35  
Event : 59
32 24 8 96 40 34 35  
16 64 32 80 38 39 26  
16 16 32 80 41 39 31  
16 56 24 96 41 41 29  
48 16 32 64 39 41 36  
16 32 24 96 39 40 29  
80 88 48 96 40 44 33  
32 48 48 96 42 34 30  
16 40 48 96 42 35 29  
16 24 24 96 42 44 27  
16 88 56 96 35 36 29  
48 64 24 80 41 55 28  
32 16 56 96 42 50 31  
64 32 32 96 41 50 31  
48 72 48 96 40 42 27  
16 24 32 96 40 38 29  
16 32 32 96 42 46 28  
48 8 32 80 40 37 25  
32 16 48 80 42 36 28  
16 24 40 80 40 43 28  
32 56 56 96 41 41 32  
48 72 40 80 38 37 29  
16 96 40 80 38 37 29  
32 56 40 96 37 46 26  
32 24 48 96 37 35 28  
32 40 32 96 35 45 26  
48 32 56 96 41 34 28  
32 40 48 80 39 37 30  
48 16 32 80 40 33 30  
Event : 60
32 48 32 80 42 46 32  
32 48 32 96 34 41 27  
16 32 56 96 41 43 41  
16 48 56 96 41 47 34  
16 40 48 96 40 39 36  
32 24 48 96 41 33 33  
32 32 32 96 41 38 37  
48 32 48 96 40 45 41  
32 40 48 96 42 33 36  
64 48 48 96 40 42 33  
16 8 32 80 40 37 29  
32 16 56 96 38 32 41  
32 32 40 96 40 34 28  
16 64 40 96 41 43 24  
32 32 56 96 40 34 28  
32 8 40 80 42 33 33  
32 72 24 64 41 53 32  
16 24 32 96 41 56 28  
16 8 40 80 42 56 31  
48 72 32 96 41 54 28  
32 32 32 80 41 53 29  
32 56 32 96 42 50 31  
32 16 40 96 41 46 28  
32 48 56 96 39 32 30  
48 56 32 96 40 35 31  
32 32 56 96 37 34 41  
48 64 48 96 42 33 33  
48 32 40 80 37 37 30  
32 40 56 96 35 32 41  
Event : 61
32 48 24 96 41 35 41  
32 72 48 96 41 47 34  
16 32 48 80 40 36 35  
16 16 48 80 41 34 40  
32 64 40 96 40 36 31  
32 96 48 96 32 39 27  
48 72 32 80 42 42 30  
32 80 32 64 37 39 32  
48 48 48 96 37 41 32  
16 32 40 96 37 40 34  
32 16 40 80 42 32 35  
64 56 48 96 40 34 27  
32 32 48 96 38 46 33  
48 16 48 80 42 32 27  
80 72 64 64 37 34 30  
32 32 48 96 38 46 33  
16 80 64 96 40 45 27  
32 8 40 80 42 41 28  
48 32 40 80 41 33 35  
32 32 48 96 39 32 28  
32 56 32 96 38 46 22  
16 8 48 96 39 32 30  
48 40 24 96 41 43 32  
16 16 48 64 42 44 27  
32 8 32 80 42 38 36  
32 80 48 96 39 47 31  
32 48 56 80 37 49 33  
32 56 48 80 41 53 33  
32 88 48 96 42 49 27  
Event : 62
32 32 56 96 41 32 39  
16 8 40 96 40 35 32  
32 16 56 96 39 34 31  
48 24 40 96 40 32 29  
16 40 32 96 38 34 31  
16 32 40 96 41 34 33  
32 48 32 96 42 39 36  
48 72 48 96 42 35 31  
32 40 40 80 40 41 29  
16 32 48 96 42 36 24  
32 8 48 96 42 32 23  
16 40 56 96 37 35 24  
32 40 48 96 41 40 31  
48 40 32 96 36 32 23  
16 32 64 96 42 46 25  
48 40 48 96 38 51 32  
32 72 56 96 42 48 29  
64 64 56 96 41 52 24  
32 40 40 96 42 42 33  
48 40 32 96 36 32 23  
32 72 32 96 35 35 23  
48 48 32 80 39 40 24  
16 56 48 96 34 34 23  
48 48 32 96 40 36 24  
16 48 56 96 40 38 32  
32 40 48 96 32 41 24  
32 32 48 96 42 47 24  
48 48 48 96 41 32 33  
32 8 32 96 40 43 31  
Event : 63
32 8 32 96 41 32 25  
16 64 48 80 40 35 30  
32 8 56 96 34 32 25  
48 72 40 96 38 35 30  
32 56 56 96 40 32 26  
16 32 56 96 38 36 29  
16 40 16 80 42 34 29  
32 24 56 80 42 32 25  
16 32 56 80 39 55 35  
32 32 56 96 42 55 26  
16 32 56 96 41 53 25  
32 32 64 96 40 31 26  
