BX = 000 Event : 1
0x03 0010100|0000001 0x0A01
0x04 0010101|0000001 0x0A81
BX = 011 Event : 12
0x00 0010011|0000000 0x0980
0x01 0010100|0000000 0x0A00
0x02 0010110|0000000 0x0B00
0x03 0010111|0000010 0x0B82
0x04 0011000|0000000 0x0C00
0x05 0011001|0000010 0x0C82
BX = 100 Event : 13
0x00 0100001|0001110 0x108E
0x01 0100010|0001110 0x110E
BX = 101 Event : 14
0x00 0000110|0001010 0x030A
0x01 0000110|0001011 0x030B
0x02 0000110|0001101 0x030D
0x03 0000110|0001110 0x030E
0x04 0100101|0001010 0x128A
0x05 0100101|0001011 0x128B
0x06 0100101|0001101 0x128D
0x07 0100101|0001110 0x128E
BX = 110 Event : 15
0x00 0001110|0001100 0x070C
0x01 0001110|0010000 0x0710
0x02 0010001|0101111 0x08AF
0x03 0010001|0110001 0x08B1
0x04 0011010|0000000 0x0D00
BX = 111 Event : 16
0x00 0011110|0010000 0x0F10
0x01 0100100|0010000 0x1210
0x02 0100101|0000101 0x1285
0x03 0101000|0010000 0x1410
0x04 0101000|0010001 0x1411
0x05 0101001|0000011 0x1483
0x06 0101001|0000101 0x1485
0x07 0101100|0110010 0x1632
0x08 0101101|0110010 0x16B2
0x09 0110001|0010000 0x1890
0x0a 0110001|0010001 0x1891
0x0b 0110001|0010100 0x1894
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0101100|0000111 0x1607
0x01 1000011|1001000 0x21C8
0x02 1000100|1001000 0x2248
0x03 1001001|0100101 0x24A5
0x04 1001011|0100101 0x25A5
BX = 010 Event : 19
0x00 0100110|0100110 0x1326
0x01 0101111|0001001 0x1789
0x02 0101111|0001110 0x178E
0x03 0110000|0001001 0x1809
0x04 0110000|0001110 0x180E
0x05 1000111|0001001 0x2389
0x06 1001000|0010110 0x2416
0x07 1001010|0010110 0x2516
BX = 011 Event : 20
BX = 100 Event : 21
0x00 0101010|0000111 0x1507
BX = 101 Event : 22
0x00 0001110|0000011 0x0703
0x01 0010000|0000011 0x0803
0x02 0010010|0000011 0x0903
0x03 0011010|0000011 0x0D03
0x04 0011010|0000101 0x0D05
0x05 0011011|0000011 0x0D83
0x06 0011011|0000101 0x0D85
0x07 0011100|0000011 0x0E03
0x08 0101000|0001001 0x1409
0x09 0111111|0011100 0x1F9C
0x0a 1000000|0011100 0x201C
0x0b 1000001|0001001 0x2089
0x0c 1000001|0001100 0x208C
BX = 110 Event : 23
0x00 0011111|0000000 0x0F80
0x01 0100000|0000000 0x1000
0x02 0100010|0000011 0x1103
0x03 0100010|0000101 0x1105
0x04 0100011|0000000 0x1180
0x05 0100100|0000000 0x1200
0x06 0100101|0000000 0x1280
0x07 0100110|0001111 0x130F
0x08 0100110|0010000 0x1310
0x09 0100111|0001010 0x138A
0x0a 0100111|0001111 0x138F
0x0b 0100111|0010000 0x1390
0x0c 0110010|0001111 0x190F
0x0d 0110010|0010000 0x1910
0x0e 0110011|0001111 0x198F
0x0f 0110011|0010000 0x1990
0x10 0110110|0001010 0x1B0A
0x11 0110110|0001011 0x1B0B
0x12 0110110|0001111 0x1B0F
0x13 0110110|0010000 0x1B10
0x14 0111001|0001010 0x1C8A
0x15 0111001|0001011 0x1C8B
0x16 0111010|0001010 0x1D0A
0x17 0111010|0001011 0x1D0B
0x18 1001001|1001001 0x24C9
BX = 111 Event : 24
BX = 000 Event : 25
0x00 0010001|0000010 0x0882
0x01 0010010|0000010 0x0902
0x02 0011001|0000010 0x0C82
BX = 001 Event : 26
0x00 0010011|0000100 0x0984
0x01 0011010|0010001 0x0D11
0x02 0011010|0010011 0x0D13
0x03 0011011|0010001 0x0D91
0x04 0011011|0010011 0x0D93
0x05 0100010|0101001 0x1129
BX = 010 Event : 27
0x00 0011000|0001011 0x0C0B
0x01 0011000|0010011 0x0C13
0x02 0011001|0001011 0x0C8B
0x03 0011001|0010011 0x0C93
0x04 0100010|0001011 0x110B
BX = 011 Event : 28
0x00 0001101|0001001 0x0689
0x01 0001101|0001010 0x068A
0x02 0001101|0001011 0x068B
0x03 0001101|0001111 0x068F
BX = 100 Event : 29
0x00 0011011|0001010 0x0D8A
BX = 101 Event : 30
0x00 0001111|0000111 0x0787
0x01 0001111|0010010 0x0792
0x02 0010101|0010000 0x0A90
0x03 0010101|0010010 0x0A92
0x04 0010101|0010011 0x0A93
0x05 0011011|1000010 0x0DC2
0x06 0011100|1000010 0x0E42
BX = 110 Event : 31
0x00 0011100|0100110 0x0E26
0x01 0011100|0100111 0x0E27
0x02 0011110|0100110 0x0F26
0x03 0011110|0100111 0x0F27
0x04 0100000|0100110 0x1026
0x05 0100000|0100111 0x1027
0x06 0100001|0100110 0x10A6
0x07 0100001|0100111 0x10A7
0x08 0100001|0000010 0x1082
0x09 0100010|0100111 0x1127
0x0a 0100010|0000010 0x1102
0x0b 0100010|0000011 0x1103
0x0c 0100011|0100110 0x11A6
0x0d 0100011|0100111 0x11A7
0x0e 0100100|0100111 0x1227
0x0f 0100100|0000010 0x1202
0x10 0100100|0000011 0x1203
0x11 0101000|0100110 0x1426
0x12 0101000|0100111 0x1427
0x13 0101000|0000010 0x1402
BX = 111 Event : 32
0x00 0010011|0000010 0x0982
BX = 000 Event : 33
BX = 001 Event : 34
BX = 010 Event : 35
0x00 0010010|0010101 0x0915
0x01 0010010|0010110 0x0916
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0010000|0100011 0x0823
0x01 0010100|0101110 0x0A2E
BX = 101 Event : 38
0x00 0001101|0001000 0x0688
0x01 0001101|0001001 0x0689
BX = 110 Event : 39
0x00 0010001|0100100 0x08A4
0x01 0010010|0110110 0x0936
0x02 0010010|0111000 0x0938
0x03 0010011|0000010 0x0982
0x04 0010011|0000101 0x0985
0x05 0010110|0000010 0x0B02
0x06 0010110|0000101 0x0B05
0x07 0100001|0001010 0x108A
0x08 0100010|0001010 0x110A
0x09 0101111|0010010 0x1792
0x0a 0101111|0010011 0x1793
0x0b 0101111|0010101 0x1795
0x0c 0101111|0011111 0x179F
BX = 111 Event : 40
0x00 0100111|0011101 0x139D
0x01 0100111|0011110 0x139E
0x02 0100111|0100100 0x13A4
0x03 0101000|0011101 0x141D
0x04 0101000|0011110 0x141E
0x05 0101000|0100100 0x1424
0x06 0101001|0011101 0x149D
0x07 0101001|0011110 0x149E
0x08 0101001|0100100 0x14A4
0x09 0101010|0000011 0x1503
0x0a 0101010|0001100 0x150C
BX = 000 Event : 41
BX = 001 Event : 42
BX = 010 Event : 43
0x00 0000111|0001001 0x0389
0x01 0010111|0100011 0x0BA3
BX = 011 Event : 44
0x00 0100011|0000111 0x1187
0x01 0100011|0001010 0x118A
0x02 0100100|0101101 0x122D
0x03 0100101|0101101 0x12AD
0x04 0101001|0011110 0x149E
0x05 0101010|0011110 0x151E
BX = 100 Event : 45
0x00 0011011|0001011 0x0D8B
0x01 0011011|0001100 0x0D8C
0x02 0011100|0001011 0x0E0B
0x03 0011100|0001100 0x0E0C
BX = 101 Event : 46
BX = 110 Event : 47
0x00 0011001|0010010 0x0C92
0x01 0011011|0010110 0x0D96
0x02 0011011|0011000 0x0D98
0x03 0100010|0011000 0x1118
0x04 0100111|0011000 0x1398
0x05 0110010|0010010 0x1912
0x06 0110011|0010010 0x1992
0x07 1000000|0010010 0x2012
BX = 111 Event : 48
0x00 0010010|0010111 0x0917
0x01 0010010|0011011 0x091B
BX = 000 Event : 49
0x00 0111000|0000111 0x1C07
0x01 0111011|0000111 0x1D87
0x02 0111100|0000111 0x1E07
0x03 0111101|0000010 0x1E82
BX = 001 Event : 50
0x00 0001010|0000000 0x0500
BX = 010 Event : 51
0x00 0011101|0001101 0x0E8D
0x01 0111101|0010100 0x1E94
0x02 0111110|0011001 0x1F19
BX = 011 Event : 52
BX = 100 Event : 53
BX = 101 Event : 54
0x00 0000011|0010110 0x0196
0x01 0000100|0001011 0x020B
0x02 0010101|0001000 0x0A88
BX = 110 Event : 55
0x00 0011101|0010011 0x0E93
BX = 111 Event : 56
0x00 0100111|0011000 0x1398
0x01 0101000|0011000 0x1418
BX = 000 Event : 57
0x00 0100011|0101010 0x11AA
BX = 001 Event : 58
0x00 0010011|0011001 0x0999
0x01 0010100|0011001 0x0A19
0x02 0010101|0011001 0x0A99
0x03 0100010|0000100 0x1104
0x04 0100010|0001000 0x1108
0x05 0100011|0000011 0x1183
0x06 0100011|0000100 0x1184
0x07 0100011|0001000 0x1188
BX = 010 Event : 59
0x00 0100100|0010100 0x1214
0x01 0100100|0010101 0x1215
0x02 0100101|0010100 0x1294
0x03 0100101|0010101 0x1295
BX = 011 Event : 60
0x00 0011010|0000110 0x0D06
0x01 0011010|0000111 0x0D07
0x02 0011010|0001010 0x0D0A
0x03 0011011|0000110 0x0D86
0x04 0011011|0000111 0x0D87
0x05 0011011|0001010 0x0D8A
0x06 0101010|0000101 0x1505
0x07 0101100|0001010 0x160A
0x08 0101101|0000001 0x1681
0x09 0111101|0001000 0x1E88
0x0a 0111101|0001110 0x1E8E
0x0b 0111111|0000001 0x1F81
BX = 100 Event : 61
0x00 0010010|0001011 0x090B
BX = 101 Event : 62
0x00 0011100|0010011 0x0E13
0x01 0011100|0010100 0x0E14
0x02 0011100|0010110 0x0E16
0x03 0011100|0010111 0x0E17
0x04 0011101|0010100 0x0E94
0x05 0011101|0010110 0x0E96
0x06 0011110|0010100 0x0F14
0x07 0011110|0010110 0x0F16
0x08 0100001|0010001 0x1091
0x09 0100001|0010010 0x1092
0x0a 0100001|0010011 0x1093
0x0b 0100001|0010100 0x1094
0x0c 0100001|0010110 0x1096
0x0d 0100001|0010111 0x1097
BX = 110 Event : 63
0x00 0011010|0101100 0x0D2C
0x01 0011010|0101101 0x0D2D
0x02 0011111|0010111 0x0F97
0x03 0100001|0010111 0x1097
0x04 0100010|0010111 0x1117
0x05 0100100|0010000 0x1210
BX = 111 Event : 64
0x00 0101011|0010001 0x1591
0x01 0101011|0011101 0x159D
0x02 0110100|0001101 0x1A0D
0x03 0110100|0010000 0x1A10
0x04 0110100|0010001 0x1A11
0x05 0110101|0001101 0x1A8D
0x06 0110101|0010000 0x1A90
0x07 0111011|0100110 0x1DA6
0x08 0111101|0010000 0x1E90
0x09 0111101|0010010 0x1E92
0x0a 0111101|0010100 0x1E94
0x0b 0111101|0010110 0x1E96
0x0c 0111110|0010000 0x1F10
0x0d 0111110|0010010 0x1F12
0x0e 0111110|0010100 0x1F14
0x0f 0111110|0010110 0x1F16
0x10 0111111|0010110 0x1F96
0x11 1000100|0100110 0x2226
0x12 1000110|0010000 0x2310
0x13 1000110|0010010 0x2312
0x14 1000110|0010100 0x2314
0x15 1000110|0010110 0x2316
0x16 1010000|0001101 0x280D
0x17 1010000|0010001 0x2811
0x18 1010000|0011101 0x281D
0x19 1010001|0010001 0x2891
0x1a 1010001|0011101 0x289D
0x1b 1010010|0010001 0x2911
0x1c 1010010|0010011 0x2913
0x1d 1010010|0010101 0x2915
0x1e 1010010|0011101 0x291D
BX = 000 Event : 65
0x00 0001110|0010110 0x0716
0x01 0010000|0000111 0x0807
0x02 0010000|0001000 0x0808
0x03 0010001|0000111 0x0887
0x04 0010001|0001000 0x0888
0x05 0010101|0000001 0x0A81
0x06 0010101|0000010 0x0A82
0x07 0010110|0000001 0x0B01
0x08 0010111|0000010 0x0B82
0x09 0010111|0000111 0x0B87
0x0a 0010111|0001000 0x0B88
0x0b 0011000|0010110 0x0C16
BX = 001 Event : 66
BX = 010 Event : 67
0x00 0010000|0100101 0x0825
0x01 0010000|0100110 0x0826
0x02 0010001|0100101 0x08A5
0x03 0010001|0100110 0x08A6
0x04 0010100|0100101 0x0A25
0x05 0010100|0100110 0x0A26
0x06 0010101|0001110 0x0A8E
0x07 0010101|0001111 0x0A8F
0x08 0010111|0100101 0x0BA5
0x09 0010111|0100110 0x0BA6
0x0a 0011000|0100101 0x0C25
0x0b 0011000|0100110 0x0C26
0x0c 0011001|0100101 0x0CA5
0x0d 0011001|0100110 0x0CA6
0x0e 0011011|0100101 0x0DA5
0x0f 0011011|0100110 0x0DA6
0x10 0101001|0100101 0x14A5
0x11 0101100|0011100 0x161C
0x12 0110011|0001010 0x198A
0x13 0110011|0001011 0x198B
0x14 0110110|0000001 0x1B01
BX = 011 Event : 68
0x00 0101110|0010110 0x1716
0x01 0101111|0010110 0x1796
0x02 0111010|0000110 0x1D06
0x03 1000110|0000110 0x2306
0x04 1000110|0001011 0x230B
0x05 1000111|0000110 0x2386
0x06 1000111|0001011 0x238B
0x07 1001000|0000110 0x2406
0x08 1001000|0001011 0x240B
0x09 1001010|0111000 0x2538
0x0a 1001111|0000011 0x2783
0x0b 1001111|0000110 0x2786
0x0c 1010000|0000011 0x2803
0x0d 1011010|0001011 0x2D0B
0x0e 1110100|0000011 0x3A03
0x0f 1110100|0001011 0x3A0B
0x10 1111000|0000110 0x3C06
0x11 1111000|0001011 0x3C0B
BX = 100 Event : 69
BX = 101 Event : 70
0x00 0011100|0101100 0x0E2C
BX = 110 Event : 71
0x00 0001010|0000111 0x0507
0x01 0001010|0001000 0x0508
0x02 0010001|0000011 0x0883
0x03 0010001|0001000 0x0888
0x04 0010010|0000011 0x0903
0x05 0010010|0000111 0x0907
0x06 0010010|0001000 0x0908
0x07 0010011|0000011 0x0983
0x08 0010011|0001000 0x0988
0x09 0010100|0000011 0x0A03
0x0a 0010100|0001000 0x0A08
0x0b 0100000|0000011 0x1003
0x0c 0100000|0001100 0x100C
0x0d 0100011|0011000 0x1198
0x0e 0100100|0001100 0x120C
0x0f 0101010|0000001 0x1501
0x10 0101010|0001100 0x150C
BX = 111 Event : 72
0x00 0100010|0011001 0x1119
0x01 0100010|0011010 0x111A
0x02 0111000|0100111 0x1C27
0x03 0111001|0100111 0x1CA7
0x04 0111010|0100111 0x1D27
0x05 0111011|0000010 0x1D82
0x06 0111011|0000011 0x1D83
0x07 0111100|0000011 0x1E03
0x08 0111101|1001111 0x1ECF
0x09 0111110|1001111 0x1F4F
0x0a 0111111|1001111 0x1FCF
0x0b 1000000|1001111 0x204F
0x0c 1000001|1001111 0x20CF
0x0d 1000010|1001111 0x214F
0x0e 1001001|0010101 0x2495
0x0f 1001010|0010101 0x2515
0x10 1011011|0010101 0x2D95
0x11 1100001|0101101 0x30AD
0x12 1100010|0001000 0x3108
0x13 1101001|0011001 0x3499
0x14 1101001|0011010 0x349A
BX = 000 Event : 73
BX = 001 Event : 74
0x00 0011111|0000110 0x0F86
0x01 0011111|0001000 0x0F88
0x02 0011111|0001001 0x0F89
BX = 010 Event : 75
0x00 0000010|0011001 0x0119
0x01 0000011|0011001 0x0199
0x02 0000100|0000111 0x0207
0x03 0000101|0000111 0x0287
0x04 0010001|0010011 0x0893
0x05 0010011|0010011 0x0993
0x06 0010101|0010011 0x0A93
0x07 0100011|0100111 0x11A7
0x08 0100101|0001000 0x1288
0x09 0100101|0001100 0x128C
0x0a 0100101|0001110 0x128E
0x0b 0100101|0001111 0x128F
0x0c 0100110|0001100 0x130C
0x0d 0100110|0001110 0x130E
0x0e 0100110|0001111 0x130F
BX = 011 Event : 76
0x00 0100001|0011111 0x109F
0x01 0100001|0100000 0x10A0
0x02 0100010|0011110 0x111E
0x03 0100010|0011111 0x111F
0x04 0100010|0100000 0x1120
0x05 0100101|0000000 0x1280
0x06 0100101|0000100 0x1284
0x07 0101001|0000000 0x1480
0x08 0101011|0011111 0x159F
0x09 0101011|0100000 0x15A0
0x0a 0101100|0000000 0x1600
0x0b 0101100|0000100 0x1604
0x0c 0110010|0010101 0x1915
0x0d 0110010|0011110 0x191E
0x0e 0110010|0011111 0x191F
0x0f 0110011|0010101 0x1995
0x10 0110011|0011110 0x199E
0x11 0110011|0011111 0x199F
0x12 0110100|0010101 0x1A15
0x13 0110100|0011110 0x1A1E
0x14 0110100|0011111 0x1A1F
0x15 0110101|0010101 0x1A95
0x16 0110101|0011110 0x1A9E
0x17 0110101|0011111 0x1A9F
0x18 0110110|0010101 0x1B15
0x19 0110110|0011110 0x1B1E
0x1a 0110110|0011111 0x1B1F
0x1b 0110111|0010101 0x1B95
0x1c 0110111|0011110 0x1B9E
0x1d 0110111|0011111 0x1B9F
0x1e 0111000|0011111 0x1C1F
0x1f 0111000|0100000 0x1C20
0x20 0111010|0001010 0x1D0A
0x21 0111011|0110000 0x1DB0
0x22 0111100|0110000 0x1E30
0x23 1000001|0110000 0x20B0
0x24 1001010|0111101 0x253D
0x25 1001011|0111101 0x25BD
BX = 100 Event : 77
0x00 0010101|0110100 0x0AB4
0x01 0010110|0110100 0x0B34
0x02 0101011|0011011 0x159B
0x03 0101110|0010110 0x1716
0x04 0101110|0011011 0x171B
0x05 0110001|0110010 0x18B2
BX = 101 Event : 78
0x00 0010101|0100000 0x0AA0
0x01 0010110|0100000 0x0B20
BX = 110 Event : 79
0x00 1001001|0000100 0x2484
0x01 1001001|0000101 0x2485
0x02 1001100|0000100 0x2604
0x03 1001100|0000101 0x2605
0x04 1010011|0000100 0x2984
0x05 1010011|0000101 0x2985
0x06 1010101|0000100 0x2A84
0x07 1010101|0000101 0x2A85
0x08 1010110|0000100 0x2B04
0x09 1010110|0000101 0x2B05
BX = 111 Event : 80
BX = 000 Event : 81
0x00 0100000|0110000 0x1030
0x01 0100011|0110000 0x11B0
0x02 0100100|0110000 0x1230
0x03 0100111|0110000 0x13B0
0x04 0110111|0000111 0x1B87
0x05 0111010|0010000 0x1D10
0x06 0111010|0010001 0x1D11
0x07 1000001|0110000 0x20B0
BX = 001 Event : 82
0x00 0110001|0001001 0x1889
BX = 010 Event : 83
0x00 0100100|0000110 0x1206
0x01 0100101|0000110 0x1286
0x02 0100101|0001001 0x1289
0x03 0101001|0000110 0x1486
0x04 0101001|0001001 0x1489
BX = 011 Event : 84
0x00 0100001|0011100 0x109C
0x01 0100001|0011110 0x109E
0x02 0100010|0011100 0x111C
0x03 0100010|0011110 0x111E
0x04 0101101|0001000 0x1688
0x05 0101110|0111111 0x173F
0x06 0111100|0011000 0x1E18
0x07 0111100|0011100 0x1E1C
0x08 0111100|0011110 0x1E1E
0x09 1000000|0001110 0x200E
0x0a 1000000|0001111 0x200F
0x0b 1000000|0010100 0x2014
BX = 100 Event : 85
0x00 0100000|0000010 0x1002
0x01 0101010|0101000 0x1528
0x02 0111100|0101001 0x1E29
BX = 101 Event : 86
BX = 110 Event : 87
0x00 0010111|0100110 0x0BA6
0x01 0010111|0100111 0x0BA7
0x02 0011000|0100110 0x0C26
0x03 0011000|0100111 0x0C27
0x04 0011001|0100110 0x0CA6
0x05 0011001|0100111 0x0CA7
BX = 111 Event : 88
0x00 0010001|0001101 0x088D
0x01 0010001|0001110 0x088E
0x02 0010001|0010001 0x0891
0x03 0010001|0010010 0x0892
0x04 0011001|0001101 0x0C8D
0x05 0011001|0001110 0x0C8E
0x06 0011001|0010001 0x0C91
0x07 0011001|0010010 0x0C92
0x08 0011010|0001101 0x0D0D
0x09 0011010|0001110 0x0D0E
0x0a 0011010|0010001 0x0D11
0x0b 0011010|0010010 0x0D12
0x0c 0011011|0010001 0x0D91
0x0d 0011011|0010010 0x0D92
0x0e 0011100|0001101 0x0E0D
0x0f 0011100|0001110 0x0E0E
0x10 0011100|0010001 0x0E11
0x11 0011100|0010010 0x0E12
0x12 0011110|0001101 0x0F0D
0x13 0011110|0001110 0x0F0E
0x14 0011110|0010001 0x0F11
0x15 0011110|0010010 0x0F12
0x16 0011111|0001101 0x0F8D
0x17 0011111|0001110 0x0F8E
0x18 0011111|0010001 0x0F91
0x19 0011111|0010010 0x0F92
0x1a 0100001|0001110 0x108E
0x1b 0100001|0010001 0x1091
0x1c 0100001|0010010 0x1092
0x1d 0100100|0001101 0x120D
0x1e 0100100|0001110 0x120E
0x1f 0100100|0010001 0x1211
0x20 0100100|0010010 0x1212
0x21 0110100|0001110 0x1A0E
0x22 0110100|0010001 0x1A11
0x23 0110100|0010010 0x1A12
0x24 1001001|0001101 0x248D
0x25 1001001|0001110 0x248E
0x26 1001001|0010001 0x2491
0x27 1001001|0010010 0x2492
BX = 000 Event : 89
0x00 0100110|0010110 0x1316
BX = 001 Event : 90
0x00 0010001|0000000 0x0880
BX = 010 Event : 91
0x00 0010010|0010110 0x0916
0x01 0100101|0001101 0x128D
0x02 0100101|0001110 0x128E
0x03 0100110|0001101 0x130D
0x04 0100110|0001110 0x130E
0x05 0100111|0001101 0x138D
BX = 011 Event : 92
0x00 0100100|0001110 0x120E
0x01 0100101|0110101 0x12B5
0x02 0100110|0110101 0x1335
0x03 0101100|0100101 0x1625
0x04 0101101|0100101 0x16A5
BX = 100 Event : 93
0x00 0001111|0000000 0x0780
BX = 101 Event : 94
0x00 0011000|0000011 0x0C03
0x01 0011000|0001100 0x0C0C
0x02 0100100|0000011 0x1203
0x03 0100100|0001100 0x120C
0x04 0100101|0001100 0x128C
0x05 0100110|0001100 0x130C
0x06 0100111|0001100 0x138C
BX = 110 Event : 95
0x00 0100100|0001111 0x120F
BX = 111 Event : 96
BX = 000 Event : 97
BX = 001 Event : 98
0x00 0110011|0000010 0x1982
0x01 0110100|0000010 0x1A02
0x02 0110100|0001001 0x1A09
0x03 0110100|0001100 0x1A0C
0x04 1000100|0000010 0x2202
0x05 1000100|0001001 0x2209
0x06 1000100|0001100 0x220C
0x07 1001001|0000010 0x2482
0x08 1001001|0001001 0x2489
0x09 1001001|0010000 0x2490
0x0a 1001010|0000010 0x2502
0x0b 1001010|0001001 0x2509
0x0c 1001010|0010000 0x2510
0x0d 1001011|0001001 0x2589
0x0e 1001011|0010000 0x2590
0x0f 1001100|0001001 0x2609
0x10 1001100|0010000 0x2610
BX = 010 Event : 99
0x00 0010000|0000010 0x0802
0x01 0010001|0000010 0x0882
0x02 0010001|0000111 0x0887
0x03 0010010|0000111 0x0907
0x04 0011011|0101010 0x0DAA
0x05 0100100|0001011 0x120B
0x06 0100101|0001011 0x128B
0x07 0100101|0001101 0x128D
0x08 0100110|0001101 0x130D
0x09 0101000|0001011 0x140B
0x0a 0101001|0001011 0x148B
0x0b 0101001|0001101 0x148D
0x0c 0101010|0001101 0x150D
0x0d 0101100|0001101 0x160D
BX = 011 Event : 100
0x00 0010111|0011011 0x0B9B
0x01 0011101|0011110 0x0E9E
0x02 0101001|0010111 0x1497
0x03 0101100|0000001 0x1601
0x04 0101100|0111000 0x1638
0x05 0101111|0000001 0x1781
0x06 0101111|0111000 0x17B8
0x07 0110000|0010100 0x1814
0x08 0110000|0010111 0x1817
