BX = 000 Event : 1
0x19 000110111100001|0001101111101101011|11111110000000|0000100110|1100100100|0110000010|0110100000|0100101010|0100111010|0100101011 0x06F08DF6BFE0026C91826812A4E92B
0x1a 000110111100000|0001101111101101100|11111101111111|0000100110|1100100100|0110110110|0110100000|0100101010|0100111010|0100101011 0x06F00DF6CFDFC26C91B66812A4E92B
0x1b 001010111100101|0001110110010010010|00000010110100|0000100111|1100000011|0110000011|0110100110|0100010110|0100011001|111111111 0x057947649016813E06C1B4C8B233FF
0x1c 001010111100110|0001110110010010100|00000010110011|0000101000|1100000011|0110111101|0110100110|0100010110|0100011001|111111111 0x05798764A016614606DEB4C8B233FF
0x1d 001010111100001|0001110110010000110|00000010110100|0000100111|1100101000|0110000011|0110100110|0100010110|0100011001|111111111 0x057847643016813E50C1B4C8B233FF
0x1e 001010111100011|0001110110010001010|00000010110100|0000100111|1100101000|0110111101|0110100110|0100010110|0100011001|111111111 0x0578C7645016813E50DEB4C8B233FF
0x1f 001001100110000|0001111010011110010|00001001101011|1110101111|1110001100|0110001010|0110001001|0110001010|0100100110|111111111 0x04CC07A7904D7D7F18C5312C524DFF
0x20 001001100110100|0001111010011111010|00001001101100|1110101101|1110001100|0110001011|0110001001|0110001010|0100100110|111111111 0x04CD07A7D04D9D6F18C5B12C524DFF
BX = 010 Event : 27
0x00 110101010101010|0000001000001001011|11110011111110|0000000101|0010110000|0000011011|0000101110|0010100001|111111111|0010010011 0x1AAA80825F9FC029600D85C50FFC93
0x01 110101001010010|0000001101010100111|11111101010010|0001001111|0010000000|0000000011|111111111|111111111|0010101100|0010110111 0xD4A406A9FF5213C8000FFFFF2B0B7
0x02 111000001111111|0000011010000001010|00000011101111|0001001010|0100001001|0010000111|111111111|0010010001|0010001100|111111111 0xE0FE0D0280EF1290921FFE48919FF
0x03 111000001111001|0000011001111111010|00000100000110|0000110101|0100001001|0010001000|0010001111|0010010001|0010001100|0010000110 0x383C833FA0418354248823C9123086
0x04 001000111100101|0000101011010000001|11101111000100|1110010110|0100011010|0010011101|0000100111|0000011000|0000011110|0000110010 0x08F285681EF13964689D09C1807832
0x05 110111111100001|0000101001100100011|00000100110010|0001000000|0110000111|0010001001|0010010010|0010011100|0100000000|0100011101 0x37F08532304C84061C892489C4011D
0x06 110110000011010|0000101001100100001|00010101100000|1111111101|0110010011|0010010110|0100000010|0100000000|0010010101|0010001110 0x360D053211583FD64C96409002548E
0x07 110110000001001|0000101001100001000|00010101100100|1111110111|0110010100|0010010110|0100000010|0100000000|0010010101|0010001110 0x3604853081593F765096409002548E
0x08 001001101110111|0000111101001110011|00001010110110|1110100101|0110001011|0010001110|0010010110|0010000011|0010000111|0000000101 0x09BB87A730ADBA562C8E2588321C05
0x09 111011001001000|0000111011101010110|00000110101101|0001000001|1000000100|0100010100|0100100101|0100000101|0100010110|0100001010 0x3B240775606B44181114495054590A
0x0a 111011011101010|0000111100100110111|11101100110010|0000011111|1000010111|0100101000|0100010111|0100011010|0100100111|0100011110 0x3B7507937ECC81F85D2845D1A49D1E
0x0b 111011011011111|0000111100100111001|11101100101100|0000100101|1000010111|0100101010|0100010111|0100011010|0100010010|0100011110 0x3B6F87939ECB02585D2A45D1A4491E
0x0c 111011011110001|0000111100100111101|11101100110101|0000011011|1000101001|0100101000|0100010111|0100011010|0100100111|0100011110 0x3B788793DECD41B8A52845D1A49D1E
0x0d 111011011101101|0000111100100111011|11101100110000|0000011111|1000101001|0100101010|0100010111|0100011010|0100100111|0100011110 0x3B768793BECC01F8A52A45D1A49D1E
0x0e 110101111110101|0001000111001010110|00010110101011|0000011011|1000001101|0100100001|0110001000|111111111|0100001101|0100001110 0x1AFD4472B0B560DC1A90B11FF4350E
0x0f 000101001000100|0001010101001001011|00001101001010|0000111000|1010001011|0100011110|0100101110|111111111|0100000010|0100000000 0x02910552586941C5168F25DFF40900
0x10 110101010011111|0001000111011101100|11110010000010|0000110101|1010110000|0100101100|0101000001|111111111|0110100010|0110011101 0x1AA7C477679041AD6096283FF6899D
0x11 000001000001101|0001100011010100110|00000110001011|0000110011|1100000010|0110001101|0110010010|0110000010|0110001110|0100010100 0x01068C6A6062C33C098D6498263914
0x12 000001000011111|0001100011011001111|00000110000111|0000111001|1100000011|0110001101|0110010010|0110000010|0110001110|111111111 0x0087C6367830E1CE06C6B24C131DFF
0x13 001010111001101|0001110100101000001|11111100000101|1110010111|1100101000|0110101100|0110100011|0100110000|0101011111|111111111 0x0573474A0FE0BCBE50D6346982BFFF
0x14 111111010010010|0001101001010110010|00000110000010|0000110111|1100000001|0110001111|0110010001|0110001100|0110001000|0110001010 0x3F490D2B2060837C058F6458C6218A
0x15 000001100111100|0001101100101001111|11101000111001|0101111100|1100010010|0110100011|111111111|0110011011|0110011111|111111111 0x06783653FA395F31268FFECDB3FFF
0x16 001000110110101|0001110100010101000|11110101100111|1101101010|1100010100|0110100110|0110111000|0100101110|111111111|111111111 0x236A3A2A3D67DAB14699B84BBFFFF
BX = 011 Event : 28
0x00 001001010001000|0000110010110101000|11110110100111|1111110011|0100101111|0010101101|0010101111|0000101111|0000001110|111111111 0x04A2032D47B4FF9A5E5695E1781DFF
0x01 111000100110110|0000100101000111010|00010001111000|1110011010|0100010110|0010010101|0010100100|111111111|0010000001|0010011010 0x1C4D8251D08F1CD22C4A949FF2049A
0x02 111000100101110|0000100101000110000|00010001111010|1110010111|0100010110|0010010111|0010100100|111111111|0010000001|0010011000 0x1C4B8251808F5CBA2C4B949FF20498
0x03 001000110101110|0000110110100101110|00000111001000|1111001111|0100001110|0010001000|0010010100|0010000001|0000000010|0000011100 0x08D706D2E0723CF43888250810081C
0x04 001000110101111|0000110110100110010|00000111001010|1111001100|0100001111|0010001000|0010010100|0010000001|0000000010|0000011100 0x08D786D32072BCC43C88250810081C
0x05 000111000111100|0000111100000110001|11111010001101|1110111001|0110110000|0010110001|0010110010|0010110010|0010110101|0010001111 0x071E07831FA37B96C0B12C8B22D48F
0x06 000110111100010|0001000010000110001|00001001111001|0001001000|0110011010|0010010000|0010011110|0010001110|0010100000|0010000110 0x06F10843109E448668902788E28086
0x07 001001101110010|0001001000000010111|00000111011010|1111001011|0110001010|0010001001|0010010101|0010001100|0010001101|0010001001 0x09B909017076BCB628892548C23489
0x08 001010101001101|0001000110100000110|00001110010101|1110110111|0110001110|0010010100|0010100010|0010000111|0010001000|0010000001 0x0AA688D060E57B7638942888722081
0x09 001001101110010|0001001000000010101|00000111011010|1111001010|0110010101|0010001001|0010010101|0010001100|0010001101|0010001001 0x09B909015076BCA654892548C23489
0x0a 001010101001100|0001000110100000101|00001110010110|1110110111|0110011111|0010010100|0010100010|0010000111|0010001000|0010000001 0x0AA608D050E5BB767C942888722081
0x0b 001010101001100|0001000110100000101|00001110010101|1110110111|0110100000|0010010100|0010100010|0010000111|0010001000|0010000001 0x0AA608D050E57B7680942888722081
0x0c 110101110001010|0000111010110111011|11110111110011|0000111111|1000101001|0100111000|0101000100|0100110000|0100101000|0110001000 0x35C5075BBF7CC3F8A538511304A188
0x0d 110101110000111|0000111010110110101|11110111110010|0001000001|1000101001|0100110110|0101000100|0100110000|0100101000|0110001000 0x35C3875B5F7C8418A536511304A188
0x0e 111010110100011|0001000001100001010|00010110001010|1111000010|1000001001|0100100101|0100000011|111111111|0100010011|0100010111 0x1D68C41850B15E141292A07FF44D17
0x0f 111010110011111|0001000001100000001|00010110001010|1111000010|1000001010|0100100101|0100000011|111111111|0100010011|0100010111 0x1D67C41808B15E141492A07FF44D17
0x10 111001010100010|0001000110010101001|11111101101000|1110011111|1000010001|0100000010|0100001000|0100110011|0100111100|0100001100 0x395108CA9FDA39F84502421334F10C
0x11 001001110111001|0001010011101000100|11111101000000|1110111100|1000010000|0100111010|0100110011|0010111011|0010111100|111111111 0x04EE453A27E81DE4209D2665D979FF
0x12 001001010111001|0001010101100111001|00001100011001|0000110010|1000000011|0100010110|0100100110|111111111|0010001100|0010000100 0x04AE4559C8632194068B24DFF23084
0x13 001001010100000|0001010101100011000|00001100010101|0000111001|1000000100|0100010110|0100100011|111111111|0010001100|0010000100 0x04A80558C062A1CC088B247FF23084
0x14 110101011111110|0001000111110010111|00000111100011|0001101110|1010001010|0100001111|0100011010|111111111|0110000101|0110000110 0x1ABF847CB83C63751487A35FF61586
0x15 111010101000001|0001010100100110000|00001010100010|0000110100|1010010000|0100010011|0100100001|0110000001|111111111|0110000011 0x1D504549805441A52089A42C0FFD83
BX = 100 Event : 29
0x00 110111010100110|0000010001010001000|00000111001010|0000100001|0010001110|0000001100|0010010100|111111111|0010000100|111111111 0xDD4C08A201CA0848E03094FF909FF
0x01 001000111100001|0000101000010100110|11111111000110|0000010101|0100000010|0000001000|0000011010|0000101010|0000011101|0000001011 0x08F0850A6FF1815408080682A0740B
0x02 000111001110111|0000101000000100001|11101011000001|0010101101|0100011111|0000100101|111111111|0000011001|111111111|0000101011 0x1CEE14087AC12B51F097FE0CFFC2B
0x03 000111001101101|0000101000000010110|11101011000011|0010101011|0100011111|0000100111|111111111|0000011001|111111111|0000101011 0x1CDA1405BAC32AD1F09FFE0CFFC2B
0x04 000111001000110|0000100111111010100|11101011001100|0010011110|0100100000|0000100101|111111111|0000011001|111111111|0000101011 0x1C8C13F53ACC27920097FE0CFFC2B
0x05 000111000111011|0000100111111010001|11101011010001|0010011010|0100100000|0000100111|111111111|0000011001|111111111|0000101011 0x1C7613F47AD12692009FFE0CFFC2B
0x06 110101001100010|0000011011010011010|00000100010100|1111111110|0100000011|0010000101|0010010001|0010001010|0010010011|111111111 0x1A9881B4D0229FF2064292245127FF
0x07 110101001100100|0000011011010100001|00000100010101|1111111110|0100000011|0010000110|0010010001|0010001010|0010010011|111111111 0x1A9901B50822BFF2064312245127FF
0x08 110101101110011|0000011111011011101|11111001101100|0000010011|0100101000|0010101011|0010110011|0010011101|0010100011|0100010101 0x35B983EDDF9B0134A0AB2CC9D28D15
0x09 110101101110100|0000011111011011110|11111001101100|0000010011|0100101000|0010101101|0010110011|0010011101|0010100011|0100010101 0x35BA03EDEF9B0134A0AD2CC9D28D15
0x0a 110101101110011|0000011111011011110|11111001101010|0000010110|0100101001|0010101011|0010110011|0010011101|0010100011|0100010101 0x35B983EDEF9A8164A4AB2CC9D28D15
0x0b 110101101110011|0000011111011011101|11111001101011|0000010101|0100101001|0010101101|0010110011|0010011101|0010100011|0100010101 0x35B983EDDF9AC154A4AD2CC9D28D15
0x0c 001010010011000|0000111110100110011|11111001011010|0000010101|0110101101|0010101100|0010110010|0010010110|0010010100|0000011101 0x0A4C07D33F968156B4AC2C8962501D
0x0d 001010010101101|0000111110110000011|11111001011010|0000010110|0110101101|0010101001|0010110010|0010010111|0010010100|0000011101 0x0A5687D83F968166B4A92C8972501D
0x0e 111001100111001|0000110001101111001|11111011111011|0000010000|0110000000|0010101111|111111111|0100000101|0100000110|0100010110 0x1CCE431BCFDF60830057FFD0541916
0x0f 001010011101001|0001000011111110011|11101001110010|1111101011|0110100010|0010011010|0010011000|0010001011|0010101100|0010110010 0x0A74887F3E9CBEB6889A2608B2B0B2
0x10 001001010110111|0001000010111110010|11101011010000|1111101000|0110100011|0010011011|0010011011|0010001010|0010110000|0010110011 0x095B885F2EB43E868C9B26C8A2C0B3
0x11 001001010101101|0001000010111101011|11101011010010|1111100101|0110100100|0010011011|0010011011|0010001010|0010110000|0010110011 0x0956885EBEB4BE56909B26C8A2C0B3
0x12 111001000111100|0000110110100101110|11111100111000|0001011111|0110110010|0010110001|0100100001|0100000110|0100001100|0100001100 0x391E06D2EFCE05F6C8B1485064310C
0x13 111001000111011|0000110110100101110|11111100111001|0001011101|0110000001|0010110001|0100100001|0100000110|0100001100|0100001100 0x391D86D2EFCE45D604B1485064310C
0x14 111000000101011|0000111010000110100|00000100000000|1111001011|0110110110|0100111000|0100101011|0100000001|0100000001|0100000010 0x3815874340403CB6D9384AD0140502
0x15 111000000101101|0000111010000110111|00000011111110|1111001101|1000000001|0100111000|0100101011|0100000001|0100000001|0100000010 0x38168743703FBCD805384AD0140502
0x16 111110011100111|0001000010000110000|11111110010110|0000010000|1000100111|0100110000|0100100010|0100000111|0100000111|0100011010 0x3E7388430FE581089D304890741D1A
0x17 001001000100110|0001001011100110101|11111100011010|0000010011|1000100001|0100101101|111111111|0010100000|0010011010|111111111 0x244C25CD7F1A04E214B7FE50135FF
0x18 000111001010001|0001001010110010100|11110010111000|0000001100|1000110101|0100100100|0010101110|0010100010|111111111|0010011111 0x039444ACA79700646A9215C517FC9F
0x19 000111001011000|0001001010110011111|11110010111000|0000001011|1000110101|0100100111|0010101110|0010100010|111111111|0010011111 0x039604ACFF97005C6A9395C517FC9F
0x1a 000111001010011|0001001010110010111|11110010111000|0000001101|1000110110|0100100100|0010101110|0010100010|111111111|0010011111 0x0394C4ACBF97006C6C9215C517FC9F
0x1b 000111001011010|0001001010110100111|11110010110111|0000001101|1000110110|0100100111|0010101110|0010100010|111111111|0010011111 0x039684AD3F96E06C6C9395C517FC9F
0x1c 001000111110000|0001011101111110001|00001110110100|0000000101|1010001000|0100010011|0100011110|111111111|0100000000|111111111 0x23E02EFC43B40168844D1EFFA01FF
0x1d 001010111011101|0001100000100001110|00010110111111|0000111001|1010001110|0100011001|0100000100|0100000000|0100010010|0100010011 0x0AEE8C10E16FC39A39194110044913
0x1e 111100010010111|0001010011100111000|11111101100001|0000001111|1010010101|0100000011|0100000010|0100011010|0100100010|0110000100 0x3C4B8A738FD840FA55034091A48984
BX = 101 Event : 30
0x00 110101101010001|0000010001010100011|11110100100111|1111000101|0010011001|0000011111|0010011110|111111111|0010100011|0010010101 0x1AD441151FA4FE29320F93DFF28C95
0x01 000111000011000|0000110001111010111|11111000110001|0000100001|0100010111|0010011010|0010101000|0010110100|0000100100|0000000101 0x070C063D7F8C42145C9A2A0B409005
0x02 110110001001000|0000110010001100000|11111001100000|0000000101|0110011100|0010011011|0100111011|0100111010|0100001110|0100110100 0x362406460F980056709B4ED3A43934
0x03 111010100001010|0000111011000110111|00010010111100|1111010001|0110000110|0100011110|111111111|0100000010|0100000000|0100011000 0x1D4283B1B8979E8B0C8F7FD0240118
0x04 111010010001101|0000111010101110111|00010011011111|1110100101|0110001110|0100011110|0100001010|0100000010|0100000000|111111111 0x1D2343ABB89BFD2B1C8F21481201FF
0x05 111010100001110|0000111011000111011|00010010111011|1111010001|1000001111|0100011110|111111111|0100000010|0100000000|0100011000 0x1D4383B1D8977E8C1E8F7FD0240118
0x06 111110010001110|0001001010010101011|11111011010000|0001101000|1000011001|0100000001|0100000111|0100111100|0100001111|0100110010 0x3E47094ABFB40688650141D3C43D32
0x07 000100110100110|0001010100010011100|00000011001000|0001101011|1010000000|0100001101|0100010000|0100010000|111111111|0100110000 0x02698544E019035D0086A20887FD30
0x08 000111101001010|0001010110011111110|00001101000110|0001000111|1010001010|0100011100|0100100001|111111111|0010000011|0100000001 0x03D28567F068C23D148E243FF20D01
0x09 000100110100110|0001010100010011111|00000011001001|0001101010|1010011010|0100001101|0100010000|0100010000|111111111|0100110000 0x02698544F81923553486A20887FD30
0x0a 001001001011100|0001100110000001100|11111001111100|1110000111|1010101010|0100110000|0100111010|0100111011|0100001101|0100110101 0x092E0CC0CF9F387AA9304E93B43535
0x0b 000100111111000|0001101111011010100|00010001101101|0010001111|1100001110|0110001100|0100001100|0110000000|0110000000|0110001110 0x04FC0DED411B48FC398C431806018E
0x0c 000100111110101|0001101111011010001|00010001101011|0010010001|1100010011|0110001100|0100001100|0110000000|0110000000|0110001110 0x04FA8DED111AC91C4D8C431806018E
BX = 110 Event : 31
0x00 001010000100101|0000110010111011100|11110100101100|1101110011|0100100101|0010010100|111111111|0000110001|0000010111|111111111 0x284A19773D2CDCD25253FE1882FFF
0x01 111010100000110|0000110110011100011|11111010100000|1111010000|0110101000|0010011000|111111111|0100010101|0100110100|0100011101 0x1D4183671FD41E83504C7FD154D11D
0x02 000100111110000|0001001001000011110|00001101000111|1110010000|1000001001|0100011100|0100100111|0010011110|0010000101|0010000011 0x04F80921E0D1F908251C49C9E21483
0x03 000100111101111|0001001001000011011|00001101001000|1110001111|1000001010|0100011100|0100100111|0010011110|0010000101|0010000011 0x04F78921B0D238F8291C49C9E21483
0x04 001000010110010|0001001110000110000|00010010011000|1111010001|1000001101|0100100011|111111111|0010000101|0010000000|0010010100 0x042C84E180931E8C1A91FFC8520094
0x05 000101011010000|0001001100010101110|00001000000100|0000000000|1000000111|0100010011|0100100010|111111111|0010001011|0010001010 0x02B404C5704080040E89A45FF22C8A
0x06 001010110001100|0001010100110110110|11110110011000|0000110011|1000100100|0100111100|0101000000|0010101011|0010010011|111111111 0x0563054DB7B3019C489E28055927FF
0x07 000111000101001|0001010011001100001|00001001000010|1111001100|1000000110|0100010100|0100100101|0100000000|0010001100|111111111 0x038A453308485E640C8A24A80119FF
0x08 000111000101000|0001010011001011011|00001001000011|1111001100|1000000110|0100010111|0100100101|0100000000|0010001100|111111111 0x038A0532D8487E640C8BA4A80119FF
0x09 000111001111001|0001010011101110110|00001010010101|0000000101|1000001000|0100011010|0100100110|0100000010|0010001110|0010000100 0x073C8A7760A54058211A4990223884
0x0a 000111001110100|0001010011101100100|00001010010101|0000000101|1000001000|0100011011|0100100110|0100000010|0010001110|0010000100 0x073A0A7640A54058211B4990223884
0x0b 001000000010011|0001010111010011100|11110010010011|0001001000|1010100100|0100110111|0100111011|0100010100|0010011000|111111111 0x0404C574E7926245489BA768A131FF
0x0c 001000000010001|0001010111010011000|11110010010011|0001001000|1010100100|0100111000|0100111011|0100010100|0010011000|111111111 0x04044574C7926245489C2768A131FF
0x0d 000111100110001|0001011111001110110|00000110111110|0001101010|1010000110|0100010110|0100100011|0100000111|0100010100|0100011100 0x07988BE7606F86AA191648D074511C
0x0e 000101110001110|0001011111100011010|00001000111000|1111001010|1010000100|0100010101|0100100100|0100001000|0100010101|111111111 0x02E385F8D0471E55088AA488422BFF
0x0f 000101110001101|0001011111100011001|00001000111000|1111001011|1010000101|0100010101|0100100100|0100001000|0100010101|111111111 0x02E345F8C8471E5D0A8AA488422BFF
0x10 110110011011001|0001010100100100110|00011001001000|0000000101|1010010000|0110010010|0110000000|0110001010|0110010111|0110001100 0x366C8A926192005A41926018A65D8C
0x11 000111110011110|0001100101001001000|11101000001110|0001100110|1010011011|0100101101|0100011111|111111111|0100110100|0100101100 0x03E786524741C3353696A3FFF4D12C
0x12 000111110101000|0001100101001001111|11101000000101|0001110000|1010011100|0100101101|0100011111|111111111|0100110110|0100101100 0x03EA06527F40A3853896A3FFF4D92C
0x13 110110011011110|0001010100100101001|00011001001000|0000000100|1010010001|0110010010|0110000000|0110001010|0110010111|0110001100 0x366F0A929192004A45926018A65D8C
0x14 000111011011011|0001101000000011101|00000001100111|1110111000|1100011011|0100000001|0100010100|0100000011|0100000110|0100000000 0x076D8D01D019FB8C6D014510341900
0x15 001000000101111|0001100111011000110|11110111000001|0001100111|1100101110|0100111101|0101000011|0100011011|0100111101|111111111 0x040BC67637B8233E5C9EA868DA7BFF
0x16 111011011101011|0001011110101111000|00000001010010|0001111101|1100011110|0110000001|0110011110|0110000011|0110000001|0110001001 0x3B758BD7801487DC79816798360589
0x17 111011011101101|0001011110101111101|00000001010001|0001111110|1100011111|0110000001|0110011110|0110000011|0110000001|0110001001 0x3B768BD7D01447EC7D816798360589
BX = 111 Event : 32
0x00 001010011011111|0000110010101001001|11110100101101|1111110100|0100011000|0010010110|0010100000|0000100111|0000011111|111111111 0x0537C32A4FA5BFA2304B1401383FFF
0x01 111010010000110|0000110110011100111|11110100000111|0011011000|0110100100|0010011000|111111111|111111111|0100110000|0100001110 0xE90C1B39FD07361A4263FFFF4C10E
0x02 110110110111011|0000110101001111111|11110010111010|1110110101|0110100010|0100101001|111111111|0100100001|0100011010|0100001101 0x1B6EC353FF975DAB4494FFD214690D
0x03 000110101010001|0001011010011110001|11110111011001|1111010000|1010101010|0100110010|111111111|0100111100|0100111010|111111111 0x1AA22D3C7DD9F42AA4CBFE9E275FF
0x04 000110101011100|0001011010100001111|11110110110110|1111111110|1010101011|0100110010|0101001111|0100111100|0100111010|111111111 0x035705A87FB6DFF5569929E9E275FF
0x05 000110101011011|0001011010100001101|11110110111010|1111110111|1010101100|0100110010|0101001111|0100111100|0100111010|111111111 0x0356C5A86FB75FBD589929E9E275FF
0x06 111000011110010|0001010100010110100|00001100101001|1111010001|1010000011|0100010001|0110010011|0110001110|111111111|0110000111 0x1C3C8545A0653E8D0688B26C77FD87
0x07 000100011111101|0001100100000010110|11110110010011|1111111100|1100101110|0100110001|0101001110|0101000110|111111111|0100010001 0x023F4640B7B27FE65C98A9CA37FD11
0x08 000110011100001|0001101011010101001|00011010000110|1110100011|1100001010|0110011110|0100000000|0100010010|0110010110|0110010101 0x06708D6A91A1BA3C299E4011265995
0x09 000011001011011|0001101001000000101|11110101100101|1111111110|1100101011|0110101011|0110101101|0110010101|111111111|0100010010 0x0196C6902FACBFF656D5B5ACAFFD12
0x0a 001000111111101|0001110100001010000|00010111010100|1110010001|1100000111|0110011001|111111111|0110000000|0110011001|0110010111 0x047F474280BA9C8E0ECCFFD8066597
0x0b 001000111110110|0001110100001001010|00010111010010|1110010011|1100000111|0110011010|111111111|0110000001|0110011001|0110010111 0x047D874250BA5C9E0ECD7FD8166597
0x0c 001000111111111|0001110100001010110|00010111010101|1110001111|1100001000|0110011001|111111111|0110000000|0110011001|0110010111 0x047FC742B0BABC7E10CCFFD8066597
0x0d 001000111110011|0001110100001001000|00010111010011|1110010011|1100001000|0110011010|111111111|0110000001|0110011001|0110010111 0x047CC74240BA7C9E10CD7FD8166597
0x0e 001001000000110|0001110100001100110|00010111001110|1110011001|1100010100|0110011001|111111111|0110000000|0110011001|0110010111 0x0481874330B9DCCE28CCFFD8066597
0x0f 001001000000100|0001110100001100110|00010111001111|1110011000|1100010100|0110011010|111111111|0110000000|0110011001|0110010111 0x0481074330B9FCC628CD7FD8066597
0x10 001001000010000|0001110100001110110|00010111010010|1110010010|1100010101|0110011001|111111111|0110000001|0110011001|0110010111 0x04840743B0BA5C962ACCFFD8166597
0x11 001001000011000|0001110100001111110|00010111010100|1110010001|1100010101|0110011010|111111111|0110000001|0110011001|0110010111 0x04860743F0BA9C8E2ACD7FD8166597
0x12 001001000100010|0001110100010100110|00010111001010|1110011111|1100010110|0110011001|111111111|111111111|0110011001|0110010111 0x24443A2985CAE7F16667FFFF66597
0x13 001001000100000|0001110100010100111|00010111001010|1110011110|1100010110|0110011010|111111111|111111111|0110011001|0110010111 0x24403A29C5CAE7B1666BFFFF66597
0x14 001001010001001|0001111100001111111|00000000010001|0001000101|1110000011|0111000010|0110100100|0110000010|0110000000|0100000010 0x09448F87F004445E0DC26918260102
BX = 000 Event : 33
0x00 111000011000011|0000010101100111000|00001000011101|0001010100|0010001001|0000001110|0010010100|111111111|0010000011|111111111 0xE1860ACE021D1508903894FF907FF
0x01 001010111110110|0000110111011110110|00000010111000|0000000111|0100000111|0010001001|0010001010|0000010111|111111111|111111111 0x2BEC1BBD80B801D072248A05FFFFF
0x02 001010111110101|0000110111011110011|00000010111000|0000000110|0100000111|0011001000|0010001010|0000010111|111111111|111111111 0x2BEA1BBCC0B8019073208A05FFFFF
0x03 111100001110001|0000101111000011110|11111011101111|0001100111|0110000000|0010111001|0010000001|0010110000|0010010100|0010010111 0x3C3885E1EFBBC67600B9204B025097
0x04 110110001110011|0000101110101011100|11101111100010|1110000001|0110010110|0010100101|111111111|0100010001|0100010000|111111111 0xD8E617573BE2E0596297FE88A21FF
0x05 000110000011101|0000111111101000010|00000101101001|1111111101|0110000100|0010010000|0010010000|0010001000|0010000110|0010000000 0x060E87F4205A7FD610902408821880
0x06 000110000011100|0000111111100111110|00000101101000|1111111110|0110000100|0011010000|0010010000|0010001000|0010000110|0010000000 0x060E07F3E05A3FE610D02408821880
0x07 001010110101010|0001000111000110100|00001110100011|0001000001|0110001001|0010011111|0010100010|0010000011|0010000000|111111111 0x056A8471A074620B124F94441901FF
0x08 000110000001010|0001010111100100111|11111010001101|1111001000|1010111001|0101000000|0100110000|0100110101|0100101010|0100010101 0x06050AF27FA37C8AE5404C1354A915
0x09 001011000001110|0001011010100101100|11111010110010|1111110010|1010111010|0101000010|0100110001|0100011011|0010010011|111111111 0x058385A967D65F9574A12628D927FF
0x0a 110111001110100|0001010000010100010|11111101010001|0001010101|1010100110|0100000110|0100000100|0110010101|0110011110|0110011010 0x373A0A0A2FD4455A9906411956799A
0x0b 001000110011101|0001100001010011100|00000001101011|0001010011|1010101001|0100001101|0100001000|0100010010|0100000011|0100001111 0x08CE8C29C01AC53AA50D4211240D0F
BX = 001 Event : 34
0x00 001011001100011|0000101001100101011|00000110001110|0001101010|0010010000|0000011001|0000010000|0000001000|0000010101|111111111 0x0598C2995831C351200C8200402BFF
0x01 000110101101011|0000100001101000010|11101111110001|0000110010|0010011011|0000101101|0000110010|0000010000|0000011011|0000010111 0x06B584342EFC43226C2D0C81006C17
0x02 001010010101101|0000101111001010001|11101011100100|0000111000|0100011110|0010011010|0000010101|0000001111|0000110111|0000101111 0x0A5685E51EB90384789A0540F0DC2F
0x03 001010110111100|0000110001110101010|11101110110101|0001101100|0100100000|0010011101|0000101111|0000010001|111111111|0000110010 0x056F031D5776A362404E85E08FFC32
0x04 001010110101010|0000110001110001101|11101110110111|0001101001|0100100001|0010011101|0000101111|0000010001|111111111|0000110010 0x056A831C6F76E34A424E85E08FFC32
0x05 001001110001110|0000110111101111100|11111110001110|0000100101|0100000101|0010000000|0010010101|0010100010|0001000100|0000110110 0x09C706F7CFE382541480254A211036
0x06 001001110001110|0000110111101111100|11111110001110|0000100101|0100000101|0010110011|0010010101|0010100010|0001000100|0000110110 0x09C706F7CFE3825414B3254A211036
0x07 110111010001110|0000110010111100000|11101111101010|0001101110|0110100100|0010011111|0100111101|0100010011|0100010111|0100011011 0x3747065E0EFA86E6909F4F51345D1B
0x08 110111010001101|0000110010111011000|11101111101010|0001101100|0110100100|0010100010|0100111101|0100010011|0100010111|0100011011 0x3746865D8EFA86C690A24F51345D1B
0x09 000111100111101|0001000100100100101|11111111011000|1111100111|0110000100|0010110100|111111111|0010111000|0010110000|0010001111 0x03CF44492FFB1F3B085A7FCB82C08F
0x0a 000111100111110|0001000100100101000|11111111010101|1111101011|0110110100|0010110100|111111111|0010111000|0010110000|0010001111 0x03CF844947FABF5B685A7FCB82C08F
0x0b 000010110001010|0001000110000110101|00000000010001|0001100011|1000100100|0101000011|111111111|0010001111|0010100000|111111111 0x0B14230D401118E2450FFE47941FF
0x0c 111100101010001|0001000001011101011|11111110101101|0001010011|1000100000|0100111110|0100101110|0101000001|0100101010|0100011000 0x3CA8882EBFEB4538813E4B9414A918
0x0d 111110010100000|0001000010101101111|11111111100101|0001010011|1000100001|0101000000|0100110000|0100000001|0100001001|0100110011 0x3E500856FFF9453885404C10142533
0x0e 000011011110010|0001000111111111100|00000000001001|0001001111|1000100011|0101000010|0100110011|111111111|0010100000|0010000101 0x01BC847FE001227C46A1267FF28085
0x0f 111110101101011|0001000100100100000|00000111011110|0001010101|1000000111|0100011100|0100010111|0100000101|0100010101|0100010001 0x3EB58892007785581D1C45D0545511
0x10 111111011110000|0001000100001111111|00000001010000|1111010110|1000011111|0101000000|111111111|0100000010|0100000011|111111111 0xFDE0221FC050F5A1F503FE81207FF
0x11 110110000110100|0000111101100110010|00000111001010|0001001110|1000000110|0100011011|0100011001|0100010101|0100100110|0110000100 0x361A07B3207284E8191B4651549984
0x12 110110000110011|0000111101100110001|00000111001010|0001001110|1000000110|0100011101|0100011001|0100010101|0100100110|0110000100 0x361987B3107284E8191D4651549984
